GDLCODE,X1est,X2est,X3est,X4est,X5est,X6est,X7est,X8est
ALBr212,10259.3377438337,17323.8055141943,82277.7788639061,13673.0126208775,3193.77166136759,27007.0212158138,12493.520659473,6203.75172053396
ANDt,9666.10237293507,15007.9722097056,33449.8742494532,6319.62132077955,1303.36616388263,5739.26593116187,2616.34145656808,3908.45629551395
AREt,1116014.9156756,1740671.94490659,4010036.92786296,750759.712488205,156408.877022655,705033.029842456,321746.589833124,462228.002368408
ARGr101,442164.652948816,688547.398164391,1426010.11337032,269105.887482338,50048.8429944711,206817.256929904,93474.4676973277,165264.380412436
ARGr102,1551500.44827899,2510458.55332959,7903766.42786742,1411196.47646406,302488.277702496,1914097.92182862,868385.277690418,715843.616838404
ARGr103,134911.652370783,214564.746124537,602898.36465627,110702.266643561,23585.9407537661,133623.768767838,62054.3795908098,61650.8810924345
ARGr104,358300.018054473,566480.649620672,1545142.76443676,282092.9523315,59545.1999499861,329200.032691495,152671.506163311,160143.876751806
ARGr105,282645.23737587,457619.593882647,1633071.49596121,289219.669130991,64103.1276780957,467405.919304058,211296.640457344,137498.316209785
ARGr106,125078.353812616,202084.751306397,772719.493846995,134322.055024226,28813.8170682067,227017.846501789,102893.985917902,63336.6965218678
ARGr107,233039.366994268,367012.89418219,977416.478694022,179214.446077223,37115.8233825692,198521.176589373,92816.9371717554,103378.876908599
ARGr108,188061.932297007,303712.448236781,914092.558390075,165157.030309811,35407.4937115987,214549.223644602,97828.8120889348,87258.5013211898
ARGr109,280692.210824922,442382.614507665,1172530.02872642,214924.815324671,44621.9429920643,238069.248021189,111400.131387813,124704.008215255
ARGr110,369398.618552027,579542.780287307,1462560.19169633,269813.451809407,56907.024981368,279880.866115791,130615.431204363,161659.635353407
ARGr111,214897.331886534,348175.165188658,1148424.43961259,202343.338144744,43740.2911405426,293696.206889222,131486.398193841,99049.8289438672
ARMr101,5153.10072850567,10052.2559844466,73134.1391632118,11360.9954716478,2984.42501350691,26281.4189299862,12275.1525471002,4675.51216159481
ARMr102,9428.22810770057,18391.8319108511,133807.853333197,20786.330887095,5460.3706156992,48085.0706634265,22458.893075906,8554.42140612438
ARMr103,9071.70224762031,17119.9482191731,130288.810413503,20439.2145818374,5618.38131470664,50306.8613579853,23118.3754186653,8895.7064465085
ARMr104,7513.26324223057,14326.6822214471,112553.051498533,17377.3280467658,4776.20128084833,43623.4460664477,19610.8134659129,7604.21417781434
ARMr105,7955.75945517333,15271.7407785265,105500.793170498,16693.8122829885,4317.81626729456,37158.7385509106,17710.1541979909,6957.18529661752
ARMr106,15823.1029781534,27871.1421252407,148709.296268874,24512.2720445929,6293.64116742795,48669.8918699101,22987.6530500944,10741.0004957064
ARMr107,10823.9405999456,20389.3275105427,123142.49098123,20077.7848361873,5234.47541618375,42032.269714978,19817.9059815178,8348.80495941446
ARMr108,5722.93302775074,10774.4680116064,65210.1809508306,10602.3885773162,2803.31166418933,22292.0940247621,10462.817651981,4442.80609156367
ARMr109,2662.6511344885,5012.92769555426,30339.680972498,4932.86603858338,1304.26844885029,10371.6169938276,4867.92928659218,2067.05942960576
ARMr110,5496.75396996946,10485.1391750725,70254.9055722949,11289.0480759078,2898.68422807631,24452.5384757191,11901.3351019262,4705.59540103373
ARMr111,60303.6548171847,101418.791594756,441013.403875665,74804.2144083423,17127.3823687398,128226.879764903,59998.4435552757,35161.2296151335
ATGt,4057.46010656958,7526.20808435552,45351.2649720449,7381.91235090874,1909.28046806088,16569.9682548492,7667.49876136509,3102.4070018461
AUSr101,1099485.86439217,1700118.42291807,3196872.31903998,620926.558343684,105916.895781293,361205.446148712,178139.795687458,366841.697688629
AUSr102,871427.097044331,1347474.58780119,2533767.14955993,492132.046203518,83947.2848244982,286283.092459752,141189.48687877,290750.255228013
AUSr103,687589.251756581,1063208.89805897,1999239.02343685,388310.974678468,66237.6129400265,225888.290601258,111403.895940512,229413.05258734
AUSr104,244576.331432245,378184.695541808,711131.747273838,138122.685017422,23560.7993206907,80348.7391456711,39626.5010059171,81602.5012624077
AUSr105,362611.243851442,560700.301835968,1054330.83369578,204782.033997199,34931.4698514751,119125.820854739,58750.6351701765,120984.660743216
AUSr106,73177.915956206,113766.526266777,216806.598447999,41808.155997239,7346.29853773041,25360.5394009513,12256.6180093256,25502.3473837716
AUSr107,34978.8796246895,54087.3144338638,101704.820084268,19754.0650984936,3369.62435601916,11491.3362961722,5667.31294282088,11670.6471636732
AUSr108,57082.7116091415,88266.1367278887,165974.067106256,32237.0417012899,5498.95529558397,18752.9344231786,9248.59783346108,19045.5553032001
AUTr101,38295.8182634987,59648.3953513917,123252.459597805,23648.9824277662,4225.0530832217,17855.9366996071,8214.28653829497,14561.068038415
AUTr102,218760.426084572,342676.665534784,701595.401773921,133719.443695031,23898.2374733642,97941.051084511,44446.4405110174,82471.3338427985
AUTr103,257216.3491295,398917.072887724,760115.890202165,150396.146099592,24856.6904389787,90864.7899664867,45100.0339227719,89534.0273527816
AUTr104,77063.0515814018,120825.233517956,235451.303759048,46017.1017089781,7858.5182849542,30186.9730467714,14220.6727707762,27840.1453301145
AUTr105,172023.441630475,267360.241654463,514199.659861065,101164.930998068,17017.7812134102,63439.1522695106,30802.0387921218,61053.7535808866
AUTr106,200992.408687349,313595.17740108,606156.925132944,119105.19517865,20392.6842054215,76728.5682729501,36908.8952565693,72445.1458650367
AUTr107,76763.820159376,119053.079422415,226849.497293759,44884.3269524824,7418.24740562811,27117.7490055079,13459.6844444223,26720.5953164092
AUTr108,103875.852358577,161101.155143674,306969.935049874,60736.9162979401,10038.2806726731,36695.4026798655,18213.4785793496,36157.9792180468
AUTr109,53027.5597059693,82735.3983254516,159921.574892281,31423.3651403797,5380.17473560446,20243.1960580982,9737.62471767565,19113.1064245397
AZEr101,203718.97228601,331267.656089915,1314247.58487049,226394.339316144,49002.9180625202,392218.743648409,178241.901614034,106400.884112474
AZEr102,33433.491084827,57815.8196336136,295290.73725999,48800.494858012,11921.971389251,102831.801085069,47924.6016604153,21469.0830288222
AZEr103,39528.4909724615,69858.0859493052,645589.294134954,98652.0166725885,28734.5649264309,296317.12668322,131020.338393468,48348.0822675718
AZEr104,24951.2505202418,47558.8718179086,339409.36804782,53925.6869301767,14017.2819389127,129046.842329664,61675.6667276391,22334.031687637
AZEr105,23244.9084599149,40699.0507168829,390819.729176886,59341.0821668981,17270.7796777986,180383.015898123,78482.5257645716,29277.9081389248
AZEr106,14837.8441138382,27572.0485527515,237247.421706803,36205.3102251866,10159.2086889661,101849.660037888,44673.3212748606,16580.1853997053
AZEr107,64517.0191653055,112582.597950723,1110213.38171438,167658.677885186,48968.1512499125,512173.0547108,220293.167473123,84452.9498505682
AZEr108,6655.20576891472,11483.5820498829,115890.081290851,17439.1899476123,5150.15751323196,54262.5186816374,23067.0384330317,8829.2263148376
AZEr109,8983.86930983841,15885.2864092725,145600.129218217,22285.9925249397,6441.23842730327,66020.2453565556,29398.2207062841,10883.0180475895
BDIr101,47311.3994875641,57950.1695002553,1094268.97160107,221749.340485866,93651.7378934803,981708.705095554,350184.692910358,155773.983025849
BDIr102,24557.0137054481,29032.6490969236,548018.50630462,113109.44208219,47157.1534634773,493790.62064852,179548.578435756,79473.0362630651
BDIr103,19703.2364229857,24133.8430649415,455717.659830812,92349.4068989149,39002.0661642815,408840.97542042,145837.406435991,64873.405761654
BDIr104,38650.560076914,45948.5846284662,863845.970909102,176782.84880284,73666.2578332632,766664.497178585,280171.005825917,124002.274744913
BDIr105,32269.4305149603,38704.3512265273,734377.241105439,150202.855716386,62996.2408556044,660975.842490094,237477.774143259,105677.26394773
BELr101,171879.623475088,265774.871563048,499758.321857361,97067.7536748459,16557.6991538704,56466.2612697739,27848.1079205289,57347.3610854841
BELr102,262711.814970622,406227.32043646,763862.598296006,148364.566011143,25307.846901825,86306.6469594505,42564.8301257787,87653.3762987141
BELr103,124539.591353375,192573.693304927,362112.133603698,70332.8185845576,11997.2865001885,40914.012735255,20178.0287288682,41552.43518913
BELr104,213873.04210594,330708.661953424,621858.661616657,120783.228105211,20603.0558871132,70262.0289127276,34651.9234650365,71358.397953891
BELr105,161201.095681423,249262.824960532,468709.364324343,91037.1336133836,15529.003331533,52958.1284953208,26117.9622033233,53784.4873901421
BELr106,170438.526606847,263546.525192938,495568.179140354,96253.9048136499,16418.8738067264,55992.8290465009,27614.619969489,56866.5414234946
BELr107,57067.4359823381,88242.5162563655,165929.651593456,32228.4149033613,5497.48374690424,18747.9160416119,9246.12286118006,19040.458614783
BELr108,178279.27487504,277292.353210054,571486.513927426,108089.601709072,19912.3972258965,81642.1230320639,36758.4310705449,66039.3049499035
BELr109,146748.516017433,233718.981164996,470002.466337611,88512.8297166256,16114.9879412512,63547.9519069367,28328.4072376757,54225.8596774704
BELr110,37683.6070918988,60250.3422859695,119688.347101712,22743.5077997078,4145.25815810818,16162.0513555369,7255.18410924452,13871.7020978227
BELr111,65591.9420815343,104871.514873201,208329.078259012,39587.2625115567,7215.22046327915,28131.6046482997,12628.3456550193,24145.0315080981
BENr101,25155.6241920483,30387.5646888637,568385.173246453,115552.057101954,49201.0911942284,512379.448718944,187000.997435036,81990.0434224725
BENr102,46282.5487413221,64486.3115576693,895459.127824132,150269.403532996,50567.3987425233,553975.240714152,228280.26524314,92971.7036440658
BENr103,35837.7545847976,43486.4182173047,807932.026657034,164767.347433125,70583.3232952331,729632.681100941,264763.343655395,117386.10505617
BENr104,22410.6806294402,26824.0924507919,467911.948324673,94203.1979835149,38601.2289448475,395935.973196326,149987.260774347,65733.6176960603
BENr105,34429.7072822666,41514.5215444459,666167.405796757,130631.744585766,50506.4954783393,528100.222517369,210189.109396152,89584.7933989047
BENr106,29780.8629966075,35645.7099850841,621793.771369311,125183.727320799,51295.9838085873,526147.115661377,199313.449609801,87351.3792484333
BFAr101,32957.3687898632,38953.7147731151,734028.557716001,153586.581176158,63011.7050240624,652998.708972963,245898.155190797,106412.208357041
BFAr102,11652.9666302891,13773.1364803772,259535.59409678,54304.6781652191,22279.4878027054,230885.305614089,86943.924897589,37624.9063129509
BFAr103,47954.8993133158,62375.4849367654,907115.814708053,158171.870848773,54344.7432465146,597322.057057263,246264.901923481,102260.227965834
BFAr104,22620.0984783864,26735.6556855307,503796.233472095,105413.25714788,43247.7174383447,448181.867836813,168770.769339455,73035.4006014943
BFAr105,22740.7887576005,26878.3046555492,506484.25484136,105975.693047538,43478.4670567867,450573.156929547,169671.251328701,73425.0833829169
BFAr106,22567.1319257391,26673.0522660195,502616.559132958,105166.424587015,43146.4498640783,447132.418449092,168375.58070453,72864.3830705683
BFAr107,14396.2244970857,17015.5095342954,320633.603110991,67088.6962017401,27524.3651049459,285238.669100711,107411.64041696,46482.2920332707
BFAr108,27950.6237325967,33036.0300166047,622518.021888048,130254.352773182,53439.231423676,553797.887469354,208542.34013947,90246.5125570688
BFAr109,32488.3350691974,37859.1593841666,713318.864575958,150179.861202223,61129.906601316,634286.987258978,240621.180580119,104173.70532804
BFAr110,21881.3133959414,25862.4542001911,487341.966385823,101970.401143199,41835.222770217,433543.997073494,163258.621509511,70650.0235216229
BFAr111,14257.8841177872,16851.999160905,317552.477620124,66444.0080280408,27259.86998615,282497.670883993,106379.469302973,46035.6209000269
BFAr112,23329.4667273574,27574.0881652504,519595.327022363,108719.02602916,44603.9696058826,462236.890060158,174063.435294832,75325.7970949969
BFAr113,12541.8750778164,14823.7751507507,279333.418062651,58447.1329317024,23979.0056630696,248497.636025884,93576.1578520503,40494.9992360758
BGDr201,153921.273098313,228908.415011619,2945073.85855895,467490.978157885,151686.517557246,1695619.96878171,672040.064618805,268335.924215469
BGDr202,84614.4165484733,102675.655509171,1622187.31935649,310848.156409211,114927.601054308,1232700.42642039,495691.092535709,209960.332166241
BGDr203,199763.589890583,285377.26011606,3890349.76560474,636640.916703692,208992.36549012,2336393.04622336,947529.637765801,384373.418205647
BGDr204,51524.2427798502,58916.6301639842,1046915.35205398,216152.34604902,87444.3466889667,903398.391241222,342540.895415947,151034.795607025
BGDr205,51763.3790296939,62812.450762439,992382.864460326,190163.232191925,70307.6522537924,754111.911488626,303242.011836952,128444.497976245
BGDr206,126958.673816436,160625.303081123,2487572.68866958,461275.730650172,169159.140396742,1847481.35177584,731902.509193352,309027.602416756
BGDr207,214908.645199658,289368.661957333,4171720.98570067,710650.373056402,243441.013891485,2725671.16915152,1100858.17673355,451590.974309371
BGDr208,371203.259476977,609998.230588006,6407046.57014849,985300.880702226,300365.03247837,3169092.89543082,1329729.38161571,524688.749559395
BGDr209,188781.138482498,266246.503249256,3633452.12542219,604510.934578467,198776.880551747,2212972.35776913,903526.812719775,365507.247226937
BGDr210,185337.852700416,215462.196815098,3437613.3684498,683757.445468734,254975.121835887,2676722.63984253,1094380.03204333,464613.342844206
BGDr211,185568.899480783,226599.030229266,3754541.81714967,749768.359650666,290627.72941729,3085049.40282628,1179984.9300736,511072.831172435
BGDr212,166629.538551492,209588.722121535,3254721.41060555,605033.655451694,221104.011383186,2414189.56550486,959424.776727185,405576.3196545
BGDr213,115192.112834799,155592.790738114,2246630.89160856,381262.699848464,129082.080517959,1447290.6467707,586482.140248145,240241.637433259
BGDr214,118872.036436468,154448.222777816,2253184.63095402,391970.210673664,135311.179487657,1489974.26000708,610746.836776988,255084.622886306
BGDr215,90860.4585279135,120341.340649068,1733638.06641636,299390.978618866,102520.763579589,1142422.13786133,465550.321635063,192317.932711811
BGDr216,114020.244342047,148452.458517854,2222168.92653225,387413.458689154,137834.130670892,1531632.23103708,615578.167434026,255617.382776706
BGDr217,115247.937012415,139848.006539766,2209478.59276953,423386.583653285,156535.605486414,1678983.1673411,675149.438363662,285973.668833829
BGDr218,117930.194463969,150905.679773264,2295051.20955196,414249.850013624,149117.386246585,1629193.68560253,649646.011342622,273821.983005449
BGDr219,125244.526504545,163066.286893123,2440921.75580447,425550.878925087,151402.678810743,1682407.84487249,676176.380358615,280780.647830919
BGDr220,187269.841434081,246352.230870058,3678985.314329,640427.157584839,227050.130932879,2524654.04579383,1010437.70235292,419557.576702399
BGDr221,127065.605560216,154985.534698127,2438811.48961317,464420.712607082,172349.184905389,1847993.97164229,742191.586691578,314933.914282155
BGDr222,134586.276300411,170275.576858732,2637024.59336259,488988.905363952,179322.122103237,1958476.94525753,775874.781660711,327593.799092842
BGDr223,111563.215958113,127002.205145381,2276677.5400413,470448.264171849,191886.150399955,1990603.91047107,745540.208546048,328716.505266285
BGRr101,29472.8710661126,56290.5972871425,386915.102057739,61999.5019285813,15950.7466433779,146168.948873492,68347.1456158628,25385.0865276918
BGRr102,44281.4793832805,76575.0133193599,391102.163422777,64634.5337214769,15790.230488995,136197.092554316,63474.4440834271,28435.0430263675
BGRr103,53874.7868822712,91811.9500909346,451963.98478256,74824.433991828,17880.2674763472,152117.875855303,71249.411580942,33487.2893398137
BGRr104,50590.915043331,90445.5616112639,503798.439763953,82991.6400836307,21359.1614647244,184233.921515561,85919.7142548085,36210.6462627268
BGRr105,263390.3868066,410672.796637969,913180.150648465,172346.614071061,35353.5253940258,152127.179280566,70014.032178767,106115.314982546
BGRr106,74731.0074343156,129745.990616917,683927.325344805,113301.970027991,28880.6217157562,245725.839135353,114775.611594224,49941.6341306395
BHRt,151466.281219832,237184.733072913,606798.4533956,112390.808198459,23543.6184727886,118841.702515033,55914.7705110089,65710.6326143662
BHSt,25660.1321291989,42067.8772695834,176379.861091632,30009.2688000377,6687.24955303691,54522.6642284182,24843.300139082,14035.6467890109
BIHr101,12920.5286334334,24825.3332853133,165168.189212977,26284.2361801932,6861.55656544696,62084.4491508921,28701.9260000044,10808.7809717399
BIHr102,20585.4589350075,39398.5595699585,266714.777195532,42378.8789648295,11025.0742188193,100320.247721659,46751.2358399461,17545.7675542485
BIHr103,47501.936018393,88111.6376980051,530941.236752322,86422.3230731199,22352.534899394,193989.725393534,89765.7712009907,36320.8349642416
BIHr104,18161.3437926241,31368.9766201892,164658.288797116,27107.4146616705,6728.91698237837,58182.967536595,26949.0818319831,11802.0097774437
BIHr105,44000.9675493007,83918.3853347736,541625.267109112,86260.6788890008,22366.6123510105,200664.813331681,92103.595212535,35474.6802225867
BLRr101,88305.8844183539,148023.013319167,686909.665890945,115013.581143339,27180.2102232847,227078.768034115,104426.471627901,54594.4053428941
BLRr102,89355.1518894356,145897.975780111,595225.927750717,101841.106446194,22361.1182317522,178918.429229872,82003.3382687444,46989.9524031741
BLRr103,101694.987491741,165611.605197624,672132.625169833,115337.78187935,25413.2958410825,202959.175387559,93017.4117247338,53444.1173080768
BLRr104,77236.5547544949,125776.652920848,494761.805243491,85345.6895838192,18500.6895811127,147730.080784417,66944.2581430496,40183.2689887672
BLRr105,294537.704660498,475383.605234703,1468330.49697827,262606.346905178,55943.936152736,345676.276085073,156042.233757843,135684.400225701
BLRr106,65965.1330774981,110920.247367217,520728.109930751,86731.9917947763,20414.3529067987,171515.12521844,78939.3158094266,40361.7238950923
BLZr101,2830.0238431029,4715.89787670876,48250.9328671762,7378.61869427017,2178.73294101836,22894.7761815189,9816.54004118124,3818.47755502343
BLZr102,3575.72122372375,6782.64613508724,50758.7583648343,7900.72216049501,2157.45008387317,20165.9416274666,9194.69747512389,3351.06292939602
BLZr103,818.276318901946,1178.20241858416,15891.1623619145,2586.91242493297,852.327255417508,9493.25420467786,3811.84626737149,1548.01874819958
BLZr104,3619.33757891788,6602.13035824873,57838.5978843437,8763.46954429629,2446.20357428679,24724.1616174936,10933.6453899885,4032.45405242451
BOLr101,17006.8856531493,29628.0090889843,315806.833877549,45990.5380413866,14776.3020808991,159520.361877272,63926.3342514474,24550.7351293123
BOLr102,86483.3577753771,159449.713321548,1547416.30356167,223370.088975948,67140.2712405782,711888.57199463,297923.958662082,109745.734468165
BOLr103,53450.2504195463,98345.2060797013,978934.594054828,141096.374982349,42414.8902869852,449956.098415514,185499.221209251,69247.3645518254
BOLr104,17046.8278948786,31573.2729325651,292099.357414885,42930.5580447118,12688.8977582665,133753.553569568,56752.9805678839,20555.5518172404
BOLr105,23710.8721545091,33697.6800728931,490373.016651895,80241.0528781121,28016.8329391554,314673.599879334,124936.527853478,50672.4175706226
BOLr106,14891.898681914,28114.1127212736,244206.124167619,35900.9616317262,10133.7837606127,103209.680142127,45235.5821170096,16141.8567777179
BOLr107,87848.0838355522,170678.587463749,1130553.3526895,177434.019489075,46256.9599519447,419345.494951516,192451.169871049,71554.3317476111
BOLr108,10129.6005756576,18862.1167905831,175849.774631962,25636.0952321091,7572.22410072854,80405.0785297679,33849.30459543,12266.8055437622
BOLr109,1903.16867493279,3651.03362058605,31572.3570339104,4633.83732985408,1302.52477579293,13196.1884166434,5717.08746667418,2046.8026816062
BRAr101,52098.9868493014,93883.1949802963,804406.223186549,118521.204706659,32786.608105836,351663.970020657,151235.139379221,53670.6727714808
BRAr102,21054.2854400527,36721.0645340857,365176.375358373,53247.0574373295,14870.3565013792,169877.210783956,71666.427481509,25977.2224633148
BRAr103,116018.897559869,213194.193542299,1799304.36784375,263070.429320334,73996.2211397933,784067.341020539,335264.132165693,118068.417407726
BRAr104,19762.9824581223,35204.3783520967,236856.486611444,36900.9825726416,9581.06642618275,91934.4027597333,42279.8053453948,16167.8954743845
BRAr105,232066.260403181,410575.89916229,3980043.23953055,578149.427917987,160765.204992791,1796851.87203971,771954.741604345,277090.354349151
BRAr106,21930.8488716706,40504.9317405939,328797.799833933,48516.5112551159,13235.2704983829,137769.632987409,60641.3228752094,21315.6819376852
BRAr107,51179.6541376694,93735.4608249369,736610.104380323,109689.251549696,29616.4842538487,307650.413660521,136080.413613423,48529.2175795818
BRAr108,186362.854716456,320606.160383676,3335000.59811082,482084.724226023,139049.475535814,1604972.97390293,666986.64986683,243557.563257452
BRAr109,90402.9257376581,157672.96779246,1567994.92610031,228632.303526121,63850.3614057264,729419.049378292,307721.425167393,111541.040892043
BRAr110,286501.491050253,516973.195201558,4491501.85833312,660040.576437353,181682.92397894,1969097.4999625,846973.771137808,299576.683898473
BRAr111,114216.312836488,209897.929017098,1645492.45366469,244382.722781047,65685.1732787645,677212.913582027,300986.878760109,107730.61607978
BRAr112,125448.432572483,231504.923532941,1979638.91256454,289139.964944262,80541.7615130684,857497.926025234,365932.485746641,129060.593100826
BRAr113,293618.810381459,541849.737388454,4633451.4554911,676747.654791291,188512.329062625,2007020.06219666,856484.684117345,302073.266571067
BRAr114,91577.7200260222,162020.987788542,1570600.07278936,228148.660434709,63440.979775249,709071.613340093,304627.889795711,109345.076050314
BRAr115,72190.6067271467,133746.824224644,1089848.36402981,160590.07860047,43552.845715039,451483.037677267,199050.768504183,70100.4745214441
BRAr116,465799.685894037,855381.035822584,7339657.2652087,1069584.34621507,296750.949634608,3180416.54353115,1347369.40206119,479849.771632657
BRAr117,837679.458821641,1494414.98303794,10089818.9661547,1563151.40579639,408054.242292957,3951098.04222581,1799006.05230076,686315.849369758
BRAr118,153089.328238726,271708.443375807,1804190.49683029,282871.459731775,73325.8775239698,703561.887929703,326783.721801928,124257.784567801
BRAr119,970385.461858512,1613101.00920184,8280678.68984046,1306860.80642667,324506.12870296,2966898.02483447,1303688.50071472,609892.378420364
BRAr120,2399307.98159243,4003921.35749157,21183857.8010604,3304805.84511491,826987.158769723,7605213.84434534,3322545.62454192,1535620.38708371
BRAr121,498881.033455064,862047.696686248,5414649.43941524,860645.382343056,221201.616701888,2089461.95641353,950710.355034182,383109.519950801
BRAr122,328435.066869486,554393.479227706,3214366.55313275,504094.456929481,128160.473152782,1197394.93543988,531945.194362635,225391.840885284
BRAr123,563734.843167446,951575.981348177,5517225.80047473,865241.377321155,219978.106849837,2055241.09399661,913045.137280855,386868.659561188
BRAr124,108058.140585188,191785.472640532,1273488.31294715,199664.890524363,51757.0889700532,496609.334373293,230660.371677633,87707.3882817845
BRAr125,119116.522650918,217370.047389617,1568131.07280301,235256.503019329,60823.3704046749,616130.673292022,273892.01602427,101083.794416159
BRAr126,280411.502789455,484540.549537151,3043471.05735633,483752.335421986,124333.204911107,1174446.66749811,534376.136784209,215338.545701652
BRAr127,220076.718049397,353961.085844455,1308974.31021216,224930.436323786,49498.6311281309,386164.401252486,171005.489979797,107098.927209789
BRBr101,5418.30411866199,9080.65333336972,41616.050158298,6986.72241171032,1640.22382994545,13490.7379496325,6170.98040173565,3347.32779664642
BRBr102,5810.59924360269,9387.98335037052,35897.2049887303,6240.02161470889,1338.56529573978,10546.2670954545,4780.00947823097,2942.34893316239
BRBr103,4447.23162258898,7273.80343075945,25310.2093641238,4491.81647064367,981.496685992315,6851.63829965736,3121.72692884217,2153.07719739224
BRBr104,4044.06687270093,6768.34677061193,31180.2827193266,5242.27515039477,1236.89735587397,10309.5981823394,4750.37362642281,2501.15932232954
BRNt,40570.6767696486,64718.6531411483,187110.467747786,33911.3882338186,7236.58715127875,43007.2557603428,19625.3070384775,18726.6641574997
BTNr101,391.479141947098,571.112583039248,7645.28353333341,1230.95131679611,406.953151133806,4548.36725086402,1814.14817216286,736.704850723448
BTNr102,1821.0483398171,2821.72651066169,33580.1358677936,5197.5270090093,1667.73019908297,18647.6178330922,7517.49326514454,2946.72097539859
BTNr103,572.226549595302,711.976381934297,10897.2618882906,2018.443283725,725.251434070509,8023.2280027238,3183.77915347165,1344.83330618885
BTNr104,93.4366153097524,105.613148099641,1905.97786104767,399.169341934143,162.13457804174,1669.09778423101,627.668265030291,277.902406305747
BTNr105,380.715066212996,621.793598257513,6624.66225997006,1013.71138030748,313.163493819391,3312.37919277098,1374.50977753952,545.065231122062
BTNr106,350.673379766599,439.802742191811,6740.7335815809,1232.10673959979,447.032662588752,4922.18659046699,1952.69834066411,823.765963141037
BTNr107,1043.2368070404,1297.30664718558,20170.4539259906,3773.08923651515,1376.95727999431,15033.8533210335,6042.56531005991,2526.53747218061
BTNr108,1121.35563357238,1930.17445486898,19455.469521722,2941.87071747428,863.007568710058,9128.42949687969,3901.72381164597,1484.9687951266
BTNr109,588.698361610994,755.726867162193,11494.6843978968,2059.92296112833,738.986508426441,8158.70300555991,3244.57555513801,1360.70234307735
BTNr110,619.262589304453,884.663021549016,12059.9958704583,1973.572374981,647.871583951623,7242.76535193265,2937.32034574946,1191.54886207345
BTNr111,872.185766234796,1135.88918854502,17161.4626090504,3034.65425103558,1090.20948096307,12013.8092654775,4775.22524970023,2002.56418899343
BTNr112,1706.54330498959,2244.94636745091,33525.6745519975,5836.05277678749,2069.0511503258,23006.541930463,9207.86648215542,3823.32343583025
BTNr113,1111.94881755398,1723.22945641329,20246.6602034227,3150.56355371332,998.922895731543,11107.7334568099,4510.18158790006,1769.76002845523
BTNr114,3960.93529763062,7383.5514212562,43763.0377084156,7130.67422881097,1846.08469366512,16030.6771857694,7431.28711766211,2972.75234678996
BTNr115,1130.3693423397,1341.33473268751,21745.9845492014,4315.87959046276,1618.60580828376,17064.4014445695,6803.78739377058,2906.63713868482
BTNr116,377.545092607049,450.488530747427,7117.43809386113,1385.79685945952,515.429966057011,5496.02515827369,2224.93848300649,942.337815987682
BTNr117,338.338279227042,440.634103791902,6657.27411859897,1177.20299630297,422.914032842349,4660.39657055044,1852.40525178458,776.834646901744
BTNr118,527.076609323483,677.753141878582,9881.71524573116,1738.32188258559,603.014924803079,6592.18199884909,2716.75106962797,1137.18512720104
BTNr119,619.442652669364,783.705128885099,12137.0882245137,2250.60528451228,825.342479570404,9014.02570537132,3571.01738826922,1507.77313620857
BTNr120,393.759735456361,495.275930634048,7691.18280447113,1429.74585528984,522.487536047995,5704.9347487747,2267.20213929916,958.411250026775
BWAr101,18280.9496163877,31821.6974133045,318652.613276669,47941.1518735572,13970.7807632741,147373.075086179,63206.8915969951,24127.8403736334
BWAr102,1196.46467442275,1889.80383967547,21094.6668688912,3284.98795447355,1031.23277333023,11065.4544842299,4573.975376699,1819.41402827794
BWAr103,1497.42604685558,2495.28226841793,25530.5989157925,3904.18471192151,1152.81412309449,12114.1149657405,5194.14095520435,2020.43801297316
BWAr104,3140.86039112614,5903.78998250153,47335.5267094813,7312.21232673789,2017.66965549965,19541.3024462137,8712.9533618595,3227.68512658031
BWAr105,9049.01920509552,15885.9321225243,153852.718826838,23209.493134846,6722.33002048303,70924.3192684869,30581.5560292329,11423.631392493
BWAr106,5531.63020266458,10315.7329443978,80986.5069813045,12589.2354879232,3479.17836349479,33483.4263863155,15084.3639364668,5535.92569743277
BWAr107,4313.75862766379,7172.57514341135,74739.7881474298,11399.2891126248,3388.6549573494,36075.0211798418,15151.2468833963,5922.66594828278
BWAr108,21254.7199262461,35890.4539589862,171350.866947696,28499.3272776744,6635.50084195377,56792.5431246441,26339.5269518231,12868.0609709761
BWAr109,6376.31923431427,11157.9838510909,108935.001141248,16439.9713588537,4798.28450231597,50355.3692244379,21676.966280602,8237.10440713721
BWAr110,678.440245883549,1170.65114138717,11813.9841165649,1777.77347942127,525.013688673053,5531.59102737016,2351.48360091402,900.062699785876
CAFr101,16518.5948597165,20233.0808725756,382059.841924313,77422.9372956547,32698.1474428249,342759.853764057,122265.651215431,54387.8926254276
CAFr102,12410.194210949,15200.836708384,287036.32958806,58166.7930221091,24565.670600306,257510.786422995,91856.51018126,40860.8792659368
CAFr103,14518.5507113785,17783.2929005532,335800.668087491,68048.69608444,28739.1098243166,301259.057502156,107461.928360498,47802.6965291666
CAFr104,5668.08906479521,6942.6549543047,131097.664813468,26566.4306181402,11219.8412476179,117612.508537799,41953.4837278613,18662.3270360136
CAFr105,8087.97357121835,9906.69150442035,187067.358352824,37908.4707852747,16009.9424068027,167824.967078704,59864.7381388213,26629.8581619351
CAFr106,15015.935041125,17089.2929065471,311660.675199573,65011.1364747105,26686.2770813963,277958.170918919,103725.885795867,45631.626581862
