GDLCODE,X1est,X2est,X3est,X4est,X5est,X6est,X7est
BGDr203,3059770.26816037,1780002.0573462,1384111.88484943,1036397.11229293,758727.857322971,485824.450513469,384586.369514629
BGDr204,1202638.87668429,560025.66848176,397778.547867984,271759.689985742,190972.273708761,123477.256559438,111274.686712023
BGDr205,1000641.18026089,507376.91888196,372750.673580728,262411.585137951,188209.504738543,120186.686859727,101651.450540197
BGDr206,2421069.33442089,1253992.35905626,929407.837088265,659919.873684135,473240.024370014,305827.391813257,250546.179567173
BGDr207,3559377.69547407,2007081.43733349,1513339.03643867,1106142.19094688,804212.257481589,511537.855159628,406519.527165673
BGDr208,4387591.62763243,2685449.94302217,2185508.29645459,1730723.27620247,1264974.96622275,797052.785707744,646124.104757849
BGDr209,2912421.24430984,1677390.85939678,1294930.52412856,967965.973188863,709574.273969707,453472.978180408,358018.146825844
BGDr210,3626670.19792666,1781056.54534433,1296558.54716361,901784.216702402,641715.325068375,411043.154357311,354034.013437315
BGDr211,4091064.37250689,1965927.70377832,1419396.49099429,978113.768430203,690218.512826919,444116.08174937,394376.069714007
BGDr212,3184804.63931402,1642886.33901033,1209119.91283008,860478.938575104,617097.00286981,393986.259306538,327894.908094118
BGDr213,1894534.06170585,1071980.53789417,813249.02101547,594697.116623163,432415.82004633,276569.825134227,218328.617580796
BGDr214,1973933.99919692,1095600.2291568,822481.829513611,593814.225151924,431652.649208648,275390.705491231,216718.362280866
BGDr215,1511753.69892086,838720.063728471,631195.065015832,456789.047327715,331157.569385758,211190.758937687,166235.796683676
BGDr216,2035411.83295424,1085102.83103229,807526.986498153,580475.442039126,418119.361347274,268363.51296588,217717.03316304
BGDr217,2227865.21816094,1129643.08522668,829906.141280383,584243.038267618,419036.731253627,267588.16709,226320.618720754
BGDr218,2172189.36147792,1134546.42406046,839447.310698424,598104.293157822,430407.984980848,278223.764768418,226996.860856112
BGDr219,2235780.08213489,1191921.58432574,887020.858859069,637618.102866114,459279.505464196,294781.521531202,239149.344818793
BGDr220,3345102.1449258,1792019.7633853,1336351.8291119,962149.261405635,693347.235890301,444912.614597392,360851.150683676
BGDr221,2442323.27875894,1242329.59752067,915477.333145447,647106.282120315,465804.830393709,298147.142810506,251563.535250407
BGDr222,2566525.75668792,1329331.48276712,985246.113542305,699567.471728642,501672.006816683,324201.321717686,265598.846739644
BGDr223,2656073.01054253,1218963.28547703,863165.939811371,588729.630598189,409913.000669709,265081.103668297,240512.029232876
BGRr101,206940.308194166,137889.440526723,122258.969789646,106241.435494557,89824.9803581883,63435.4407414141,63939.4248953064
BGRr102,194696.856008036,132773.007818965,124772.688382211,112135.013510816,99007.9170209133,77405.5936340305,79698.9236250283
BGRr103,221666.918727926,151171.338698758,143191.899252173,130027.78044911,115417.441623449,91241.7561291849,94492.8651194001
BGRr104,261862.318857835,177976.988686939,162972.353169585,143307.102395491,124070.573429832,91908.3975116853,93452.2659486329
BGRr105,371106.179220849,245454.751958279,263286.902733761,292840.919703522,300497.920638106,282145.939698294,367867.386047188
BGRr106,349265.406279913,239527.744399584,220578.784992136,196972.189057883,171723.649006749,129528.123517265,133434.102746469
BHRt,242330.601758497,164587.382222702,173561.728126507,189623.432769936,191944.522237911,180769.367086599,229033.965797849
BHSt,80481.2395367768,55357.7799444703,54079.7877765507,51850.8169797877,47680.8952121946,40879.0001349307,43876.4804152893
BIHr101,88040.3273896117,58665.6030987711,52079.9022803692,45420.6157196806,38544.1766462628,27380.044574001,27524.3302913036
BIHr102,141927.778736601,94741.7511589209,84241.2486692426,73269.6173992519,62107.8768430091,44080.7825038368,44350.9446891375
BIHr103,278837.198703857,188500.278283926,168033.993710643,148596.946445494,127393.311821889,91688.7462265986,92355.5248075921
BIHr104,82450.2779268673,56624.0728791195,52592.949661021,47070.3748364026,41520.9150566023,31876.4110547421,32823.9985852451
BIHr105,284709.307769518,191035.732409393,170470.376483543,149571.869369099,127567.496023938,91441.0912326838,91619.1267118257
BLRr101,328751.753007444,223578.164923044,215526.470442824,201402.851332871,180364.691104417,147254.2490722,154653.8201172
BLRr102,271548.42431831,186780.397570933,182468.377012016,174947.698762075,160878.138054041,137928.144971921,148041.819310704
BLRr103,305462.931011372,210168.578270702,205634.953274502,198618.52665906,182676.81508945,157793.080000343,169256.115694572
BLRr104,221988.200352677,152051.315725584,150990.48412373,147950.309072304,135817.195325389,117955.002569214,129726.4928311
BLRr105,624694.724802463,420917.243871626,435705.26381768,446358.311357664,425307.288170184,392324.689133428,448897.478846955
BLRr106,250794.290362392,170018.790613042,163286.950729534,151498.955563245,135348.434732225,109742.230623957,114886.347375606
BLZr101,32574.5230441412,19942.5251329781,16190.0337590478,12863.1497110443,9457.04130063922,5969.97870174412,4886.74835040519
BLZr102,28611.5663291608,18729.6012526616,16275.5770219629,13821.3840174244,11335.9937936477,7657.0767704349,7455.80081470774
BLZr103,12331.0210529916,7266.60935395536,5651.91439522777,4262.85952872174,3110.15939740686,1986.99083788799,1570.44543380867
BLZr104,35001.2691855883,22129.6909115152,18741.9948424462,15552.3958779838,12184.4117603562,7975.15059345659,7375.08682865357
BOLr101,214932.063564811,131474.080724276,107563.265922813,85143.0650922577,61971.9302247671,38804.2754758819,31317.3189951927
BOLr102,988419.537445456,617036.192491847,508361.130910355,412213.476028284,311135.329009204,197581.727732819,168670.606382036
BOLr103,628020.124263654,392401.540211972,322268.239328215,258737.782252333,194641.725016696,121956.543591059,100918.04533607
BOLr104,184296.930085995,116342.282907792,96694.2227981907,78430.6182605511,60082.7250488662,38116.7171244363,33437.5037741688
BOLr105,408803.279546919,232045.965373815,176320.183099252,129103.202996477,93480.8047042381,59800.803875697,46767.7604036006
BOLr106,144987.853040709,92453.027854023,79032.6961740691,65735.5595609287,51430.5446304841,33407.5509044261,30786.76783536
BOLr107,594213.633993956,396698.062111159,353690.940700456,310230.150043218,264424.008129052,188267.772957896,188597.432064263
BOLr108,111206.044902107,69980.2497901558,57821.7302939895,47201.5564056696,35890.2908028201,22714.9329165956,19756.194888662
BOLr109,18499.9324058794,11836.0744896317,10142.4377113448,8489.92885881534,6665.19613191642,4359.13029285971,4030.30010955261
BRAr101,480132.516961978,306955.732698444,262187.932024798,216132.796982283,172222.536720566,113560.786207824,107073.698404108
BRAr102,232945.830700886,146113.934351918,120124.820069688,96880.3170245123,74027.9141576107,46805.9636754389,41691.2200199462
BRAr103,1066401.62755372,685403.98235888,581981.879214221,481856.860870106,386563.20112715,256199.255262073,244577.193613844
BRAr104,128258.195876339,85585.5350080999,75996.4912497932,65433.7021538914,55161.7083900865,39152.8258598774,39099.5414619126
BRAr105,2460403.94512145,1561710.64368499,1302955.22795902,1057830.75948294,819425.100500348,529036.011389715,476135.311861543
BRAr106,184778.613236117,120555.376583054,103908.526705891,88034.6989703244,73195.5093421648,51093.5723257146,51145.7028367342
BRAr107,413375.642499635,270619.626951052,234163.321132815,198671.991681546,165511.651941364,115674.309069739,115074.456723849
BRAr108,2165361.97552746,1357636.62565538,1103527.25123597,883903.220537965,671747.601806005,427980.414518308,368463.910718905
BRAr109,1000223.19416681,627384.253626819,515792.151623,415984.865900338,317861.180573386,200975.524449793,179013.829659855
BRAr110,2684942.96274926,1718207.11767121,1460645.31502696,1201748.53991784,957756.58684344,632926.370386003,596121.107405279
BRAr111,916766.202678461,598997.315339611,520920.870642201,443120.081649136,370439.740078494,259190.829127886,256169.960484212
BRAr112,1170528.03462608,753111.752857486,640082.174666533,526816.601509196,423459.96827692,278865.784558629,265900.683505159
BRAr113,2739683.8844238,1762698.60391078,1498146.7908208,1233042.61880641,991130.854168303,652700.382453065,622354.865416845
BRAr114,970921.767109942,616280.453007559,514170.68929007,417439.954255043,323360.588073178,208767.580649421,187891.967614786
BRAr115,616472.107042015,401441.757604034,343467.024210479,290867.753864747,239570.583706548,164811.789354485,163931.98421769
BRAr116,4346312.73013487,2790508.2504431,2382011.13467516,1952299.44305937,1564876.36962557,1025854.97139808,972946.100663841
BRAr117,5486117.6432852,3653591.27441084,3246651.53420968,2788457.14622142,2339645.8315941,1658348.77976134,1656726.79051744
BRAr118,981523.16017209,654961.534521836,581579.334901968,500745.341699406,422136.721708847,299625.338599853,299217.568396
BRAr119,4164620.80014671,2835932.91356819,2625663.93971013,2353223.87969455,2073114.21584645,1621145.89783528,1702309.35319869
BRAr120,10715849.0436761,7283196.74448851,6724176.52795875,5961991.1736136,5216370.24355126,4055006.91804095,4225669.34867087
BRAr121,2893684.08095874,1951166.18583122,1744429.67697515,1513404.80254626,1293960.98263116,932622.459571959,951438.811485516
BRAr122,1683284.22657778,1147175.79685757,1025857.78841879,899673.825890253,776896.038446258,568140.241458916,583154.082350428
BRAr123,2889234.63173665,1969043.60454293,1760810.08942989,1544224.51894164,1333485.39961157,975171.296319677,1000941.45941764
BRAr124,692808.367831509,462304.762778023,410507.918842508,353451.224544892,297965.310484954,211490.62010919,211202.795408923
BRAr125,850710.986099996,562147.207044753,493759.104687144,425569.867936861,356505.62008005,251714.67263025,251396.541520947
BRAr126,1642874.02541051,1102729.85769353,983907.531817484,848141.096313691,722757.999504745,516397.25152238,523862.237737652
BRAr127,588056.227443331,401522.609590814,400413.649816128,395172.335054553,363291.787003904,319004.530838837,354248.860252434
BRBr101,19540.0342473484,13442.789005354,12999.5382155413,12142.7145820196,11025.7601727432,9045.44158756438,9554.7221894291
BRBr102,16118.8483299799,11046.9516684673,10974.8529484302,10786.0529774164,9920.17012059998,8603.66448692422,9492.45946818195
BRBr103,11066.3644283545,7600.84857160272,7631.24409926615,7651.16403960008,7183.19867509345,6382.02149347905,7116.15869260408
BRBr104,14839.8899859822,10145.5541982983,9786.2623465671,9158.75603538063,8246.34652875353,6743.60906513522,7112.58183988299
BRNt,78710.8969646442,53384.2046080024,55683.1828389549,58002.6298431559,55984.7492312406,51934.8810576122,61206.4554563899
BTNr101,5893.20586088084,3478.30902655854,2719.11872830165,2054.88249471935,1492.94748459523,953.73474392016,752.801661024233
BTNr102,24490.7456747668,14838.8519144674,11745.8907058257,9033.70126212576,6583.99611482804,4172.02747567904,3334.7868523073
BTNr103,10559.5098969522,5479.87862923049,4058.02956140504,2881.76496686204,2065.86155933217,1336.77699259123,1095.17839362687
BTNr104,2265.70251670005,1021.67972942971,718.119854566522,484.27441695934,334.065065530301,216.986235450402,200.172181363678
BTNr105,4563.81411616766,2787.69894058056,2268.92929907897,1786.86821717478,1302.47372270594,816.622189269278,659.593515022813
BTNr106,6483.87026431259,3373.5918235552,2496.04070548377,1776.38521204239,1276.14532090579,827.72424910158,675.242424598689
BTNr107,19896.881301173,10211.4271035847,7531.15270972694,5316.42319022126,3820.52431028329,2444.93567554166,2042.65570946914
BTNr108,12757.4966500952,7928.12394390772,6498.29910204195,5203.59260436844,3896.65969274602,2472.12227001609,2070.70573682461
BTNr109,10831.2294645229,5679.36755581576,4203.58802878428,2994.98723038137,2157.8184334019,1397.08940418153,1137.91988291231
BTNr110,9487.91380001843,5526.01598268535,4296.05700219598,3212.14806432445,2347.03604626957,1501.05565438127,1186.77345012496
BTNr111,15977.0638484546,8424.27725887247,6239.03366632551,4459.01224512319,3216.13582421453,2076.64571758719,1693.83143942253
BTNr112,30552.9853154013,16327.8061752539,12155.3305431453,8745.33971208236,6299.85189398839,4047.66947460734,3291.01688552148
BTNr113,14661.628073617,8915.72910096447,7086.93149911582,5459.61592646003,3971.20791733672,2516.44725560545,2007.44022690056
BTNr114,22858.1312956551,15547.1716833661,14048.8070942922,12262.0854018381,10542.4123589764,7636.72294174863,7623.66922412353
BTNr115,23234.329539989,11188.3047282699,8127.30923731202,5627.99525253383,3959.04754970418,2550.27221965101,2239.7414725401
BTNr116,7331.86865531205,3667.99720810114,2691.97983991718,1880.75314082185,1347.35330863502,859.482110783672,730.565736429093
BTNr117,6197.82218290808,3267.94541007347,2420.24577380674,1729.73991146417,1247.60332334093,805.572351502362,657.071046904249
BTNr118,8754.78811426205,4829.65187356384,3616.38629111367,2605.66943035249,1894.04601882671,1212.36455649077,961.093715390466
BTNr119,11812.6124488233,6118.34016511571,4534.66343583623,3219.80771235192,2308.9801368666,1492.15902426378,1222.43707674247
BTNr120,7525.96354258613,3882.27979178895,2857.25292856083,2033.38472976927,1458.25256862151,931.022954192743,774.843484480571
BWAr101,207087.534277833,128637.859371023,105341.887496303,85038.2307353338,63827.0947465862,40781.1335236688,34661.2598492526
BWAr102,14940.7230029851,9087.74118657106,7378.04095875802,5715.85433143362,4132.3644228882,2609.05941849521,2092.21667886876
BWAr103,17096.6569445678,10516.1968670237,8584.60874473108,6844.40282559977,5043.31918701121,3194.7617510262,2629.05368004025
BWAr104,27718.47138704,17742.4401697188,15222.1676093453,12794.8238152034,10296.5165632139,6875.12813916119,6542.45231631737
BWAr105,99459.0171078724,61780.1560295256,50870.6199761165,41280.0283361036,31197.0316060537,19893.9704889253,17168.1764554029
BWAr106,46899.3774295356,30361.4059605922,26132.6372920376,22134.9407037901,17939.1563286315,12002.9233576095,11535.5589278035
BWAr107,50568.1391408906,30958.4390346592,25133.1348340493,19968.5362544453,14680.9511133544,9267.69405798707,7586.10556461404
BWAr108,83554.9608481248,56793.7451344767,54302.5788961428,49565.4114063599,43984.1174001937,35080.9250610994,36349.2612536026
BWAr109,70986.9622689159,44053.6607923143,36128.4496177668,29108.5479564022,21810.9145632705,13951.9916751354,11936.473126195
BWAr110,7739.7377163706,4808.29208181142,3937.10574302357,3161.36683042713,2359.64453375125,1496.25776577066,1246.59532884536
CAFr101,494226.351034951,199904.993576293,135431.660294412,89465.369069817,56154.1751731242,36937.0658645856,36226.384986818
CAFr102,371305.492543431,150185.885366699,101747.952585464,67214.1071767722,42187.8631670784,27750.3119880979,27216.3871724581
CAFr103,434386.241768002,175700.827542726,119033.818833205,78633.0501343033,49355.1205069405,32464.7870135921,31840.1542012312
CAFr104,169585.791020661,68594.1702493688,46471.1871234179,30698.5966063702,19268.3983682885,12674.3576491028,12430.4989827911
CAFr105,241987.269457069,97879.166995163,66311.1904172111,43804.7876784354,27494.6803024618,18085.4373539764,17737.4677956836
CAFr106,375567.361656737,168832.501777143,118013.159950931,79049.4128772891,54021.269086871,34963.0269962359,32332.267654794
CANr101,90814.9163419974,58534.690879601,64831.8121923473,71533.3052955478,74373.3460357389,70734.7711598666,96605.1580949011
CANr102,25064.690876025,16767.8639891783,18375.7468390263,19315.875993551,21099.4529640565,19260.3247140622,26535.0446241007
CANr103,159400.081688689,104624.39852959,114221.490543007,125614.053425827,134725.46109321,125544.875052769,174926.63966691
CANr104,129207.147360403,83585.7578330084,91499.7720709785,101825.394905284,106196.962393484,100895.652995455,138733.312441388
CANr105,1406919.40507353,929542.18194498,1012036.56185008,1088277.60055598,1179112.5750596,1100710.2828287,1516879.39268714
CANr106,2368029.26756428,1589409.88929159,1755712.15996191,1809637.53498873,1969551.16527639,1798943.21093837,2462531.77197874
CANr107,220330.777574861,144739.308773206,157349.984079083,172053.187077227,185220.782422944,172657.450092827,239686.509979852
CANr108,192542.350458355,129009.335462255,141006.949343066,148158.075394094,161707.544704595,149636.075155611,206203.669482024
CANr109,714964.99047837,481095.350056616,534355.157441174,548746.596845165,596954.056868922,543807.052006533,746735.796303221
CANr110,806200.846955356,541118.142608142,597736.121659945,616095.13588941,670538.088070582,612454.229408603,838374.435407962
CHEr101,271922.869278617,188850.642075386,202867.984710656,207183.838496077,225124.993363858,205969.574414665,277202.097660741
CHEr102,316185.702633939,219591.213919909,235890.25982933,240908.636052076,261770.201219371,239496.717507737,322324.268837639
CHEr103,193417.793509688,134328.806510506,144299.293695257,147369.14551942,160130.626731897,146505.443691075,197172.890342157
CHEr104,250412.831869811,173911.904533761,186820.426990513,190794.881846813,207316.829446787,189676.670244859,255274.455067456
CHEr105,198210.25451017,138092.394812237,147814.524634317,150802.102865225,164364.979707479,150762.453474313,200740.289996259
CHEr106,135455.342448325,94073.8396213997,101056.42241009,103206.31680482,112143.502864164,102601.44470485,138085.13114635
CHEr107,60659.6004275997,42128.139200572,45255.0788565413,46217.8443893636,50220.0943228702,45946.9706147987,61837.2721882545
CHLr101,87252.7570056942,57684.4713914,62546.1898288829,70848.7068500613,73455.4702432296,69511.2968304718,92804.1078502602
CHLr102,100284.135997206,66106.2189581619,71764.8478960351,81327.7735600933,83823.0551462157,79335.8920675659,105315.076374722
CHLr103,53577.4362550108,36357.7333302025,38817.5038545362,42156.9079428073,42056.4246010784,39309.2286719438,49609.765344421
CHLr104,146724.223720153,100008.871005693,101847.012817255,101201.336163319,93577.6590438418,83315.7503684192,93537.1468813198
CHLr105,315347.326420672,210227.518686878,228283.997518305,255009.406932665,257396.475476139,244403.009351262,317175.265614079
CHLr106,198267.594866342,135168.352385054,134707.540065781,130186.769583858,118282.525793937,101779.166516139,110624.050788889
CHLr107,261668.292735925,178586.120518205,166566.461273625,148072.595121721,128381.365012086,98087.0370501681,100393.12828827
CHLr108,462409.497972509,315115.098934132,317618.463220585,312913.269120998,285655.956278742,248610.64269584,273837.071777194
CHLr109,249244.838136494,169959.052407032,156634.824859436,137891.789034051,118793.446676253,88957.3848920777,91271.6639946555
CHLr110,303420.410655,207788.942159667,195702.096456206,174345.991157797,152148.351047636,117384.495902949,120361.712620746
CHLr111,25454.5758855132,17232.2411770512,16746.5772622403,15494.1312228474,13664.5266215523,11072.322048057,11565.6257827387
CHLr112,31314.8079313714,20952.3569448518,22784.4923489845,25410.0445413592,25641.7389489892,24319.4678104671,31607.0914739768
CHLr113,1231946.8217399,812097.529375562,880229.791807252,992704.798039558,1026469.47664984,974591.673312196,1295396.90907569
CHNr101,3745719.53906939,2500660.47180498,2661528.42789239,2967266.84470992,3079221.20551198,2909947.55070417,3851039.96030718
CHNr102,3306272.54827517,2274824.6359902,2225753.54307728,2149809.0786252,1977259.03086454,1707922.22475433,1831995.93841328
CHNr103,22025381.5468804,14012232.4046276,11762678.5030023,9713151.87648909,7527324.75672441,4841931.96519217,4385713.94708399
CHNr104,10529297.9022742,6748525.44971039,5762227.24626328,4822093.1635082,3855695.38755091,2544717.84724994,2386530.00344306
CHNr105,6831494.78986597,4492960.4535123,3937075.24844173,3356697.18300329,2762929.78005356,1884837.39842328,1850233.14669987
CHNr106,11322365.5279754,7592188.88104231,6767847.64361737,5923784.26010686,5039320.25110913,3595563.88858342,3589797.5475655
CHNr107,7816896.09498332,5027112.17925039,4330761.72830852,3634389.43993328,2920284.23017996,1946585.81386021,1860798.51348433
CHNr108,11161935.3982249,7091539.22305922,6029201.80754399,4998541.74180587,3918136.70731109,2559107.6215447,2370991.50051022
CHNr109,4267034.53419667,2898107.12613671,3056130.27144101,3338949.89015296,3379820.37388444,3183044.67733756,4032903.12685064
CHNr110,19124646.5055885,13128884.6794988,12212944.8130642,10891841.2853248,9569979.85683958,7319174.21822876,7532310.64145541
CHNr111,13990719.2685964,9515918.49872662,8598818.2311416,7505223.95228695,6452667.97274261,4674189.91640684,4666200.16009902
CHNr112,18272759.4848371,11617858.8894134,9757386.88860014,8024817.74795163,6212607.74801349,3976444.95387569,3593362.28730853
CHNr113,10099212.6331026,6727180.82778842,5939447.09503887,5173185.31872485,4349706.0438125,3056612.06643342,3054177.01509936
CHNr114,13686538.1349817,8684023.23294198,7234144.58043619,5926426.88168767,4579917.08305507,2930204.57333793,2630069.51355948
CHNr115,26197879.7518891,17355678.122229,15299629.5914181,13261164.883997,11044300.7333446,7693333.36220883,7642435.55491334
CHNr116,28194296.9333805,17925993.2540591,15055343.0892224,12382043.0411596,9585859.63567581,6135530.31559607,5544445.73090658
CHNr117,15720050.3249952,10394793.1900656,9114529.59353211,7833096.76754452,6502749.8629903,4501833.43349007,4467460.82738222
CHNr118,19349434.3364379,12385465.8591551,10626139.1006213,8931683.12933465,7187689.69442899,4799320.95193008,4567089.92809207
CHNr119,27286207.4785909,18536565.5760377,16798479.5996527,14671070.6524683,12676567.4238122,9246577.29737717,9301438.97206102
CHNr120,14937380.0880501,9269959.64458922,7602302.8269356,6125145.1074757,4589545.88964318,2935837.73661585,2511723.70669036
CHNr121,2558945.63115507,1656593.14465983,1425861.10294304,1207736.92347926,978804.586110557,654909.083456206,629408.528196038
CHNr122,8318929.72991478,5456921.27163003,4736098.67241179,4014628.07069335,3284393.59001025,2218144.59524642,2148367.07009338
CHNr123,25374372.23853,15761594.2891071,12978310.9145225,10531521.7812911,7959108.34158581,5075427.31837801,4380012.11658544
CHNr124,11602318.1503947,7055364.18279936,5608165.31083312,4320407.02708432,3142571.71624874,1991362.86377093,1588565.74886879
CHNr125,15577142.083297,9411694.6304963,7533626.30866473,5825891.15411123,4231457.40287871,2686207.81412382,2165741.60642819
CHNr126,1263835.93843331,642871.81241783,473734.646233333,334859.919013342,241041.343735031,154283.04569762,130177.294469533
CHNr127,10189020.9140623,6737431.6889131,5907623.11381895,5077056.69742566,4214786.40227854,2917883.47092772,2895604.71257369
CHNr128,8385633.34949093,5133275.27399657,4174381.79405745,3263360.0447256,2370778.01375628,1485651.55327197,1193367.97070121
CHNr129,1941257.3055906,1176200.59707762,931037.235295201,716055.721802421,521880.008376338,330695.476725772,264331.655132043
CHNr130,2008120.29592253,1272140.62367935,1058534.98388265,866262.071255103,668468.051943307,425937.129811343,382193.843505714
CHNr131,7046009.55184666,4476848.45840524,3739629.08628608,3074557.36522164,2374866.00541526,1524197.94789855,1369744.58492657
CIVr101,766910.45041574,325565.714064712,223988.568051239,148250.678786373,95865.8295771076,61679.951234208,59775.8078706206
CIVr102,255897.32805324,113535.526455535,79152.6155238645,52856.7556907472,35856.3468262182,23062.4432760839,21685.9841743109
CIVr103,800476.93850491,363486.201783362,256693.051277926,174208.902505382,120628.015179351,78334.4806229502,71928.4101261186
CIVr104,1524662.20849724,676456.170236283,471599.303169902,314925.905942585,213635.747417147,137408.373765203,129207.290971643
CIVr105,582628.312474228,235661.876018202,159656.237526955,105467.984248265,66198.4377218807,43543.9759684344,42706.1760420356
CIVr106,468324.128960589,190998.298428536,129430.615297628,85720.8152077257,54060.0516231152,35303.8888089092,34422.2016734962
CIVr107,508280.752899463,205589.727117029,139282.954291524,92009.5115406323,57751.0413511428,37987.4517176865,37256.5610825221
CIVr108,1279915.5909107,522768.204409425,354269.85162523,234433.971874003,147612.063382769,96230.4851783477,94073.8326195272
CIVr109,2971036.80427724,1532613.87470703,1127962.36147672,802722.579669032,575676.725882404,367541.437967564,305886.216020007
CIVr110,879439.689602271,366299.73109515,250563.535167145,165572.659686845,105919.204756592,68718.364970393,66868.8147216037
CMRr101,509791.122912453,218575.379864982,150862.762697927,100396.571223622,65712.7807140388,42739.6877753857,40813.6948115917
CMRr102,1477739.80181062,872196.867525419,681827.525716105,515268.21261201,374361.251257846,239151.970036531,188767.371041469
CMRr103,548216.786809014,251595.544606614,178158.528070626,121514.531078297,84606.5553192333,54713.0708832201,49641.9832329951
CMRr104,1947607.54397965,788115.240811189,534885.545687182,354489.615040375,222958.568927104,146746.199741738,143510.28581276
CMRr105,1080169.59891666,650942.712953792,523031.601610993,405693.789619802,294072.955420987,186591.086598865,150458.2548789
CMRr106,1411644.48974176,573457.490881182,389332.925682068,257678.12046141,162547.886575843,106683.077491452,104106.009166289
CMRr107,688115.350622109,330074.6588866,238990.76668937,165806.059904946,116899.471983196,75318.054988777,66278.6369250026
CMRr108,996165.033172551,524903.14813189,388163.925968756,277342.47353302,200040.382207588,129573.030607043,105536.006379153
CMRr109,340984.46735341,181782.971324379,135281.791579703,97244.7473335961,70045.8774046803,44957.8743938735,36473.2706103576
CMRr110,314616.599777776,178925.696834071,136290.070039274,100433.287505128,72703.9397056991,46700.7708778028,36736.6352602497
CODr101,3276813.78581011,1726631.44633362,1276837.53335304,912298.274282287,658018.561491712,426221.237268431,347153.161460798
CODr102,1957704.24483928,815433.576923307,557115.42006249,368061.929019307,235119.490433678,152454.263221804,148321.075500134
CODr103,5127875.84801724,2123846.82460683,1448122.76077002,959870.434801372,610621.061546409,396816.561011914,387434.509246211
CODr104,3726939.8006523,1519971.14018031,1030013.36413363,682169.246011492,430211.781884211,280949.582101928,273933.085036132
CODr105,3857802.40526011,1575679.24844889,1067807.20183157,706609.050622395,444918.537759406,290048.968710687,283548.587366939
CODr106,2976835.63022986,1264934.84255197,868547.608706517,575400.052500973,370866.241108266,238228.20339816,231282.421504258
CODr107,2779319.05614345,1135183.94711263,769292.097565995,509070.137174595,320537.560124938,208963.171585252,204280.030293141
CODr108,861847.17863865,352012.511802969,238552.037547014,157859.048418107,99396.4299387498,64798.0013205214,63345.7923339891
CODr109,4449506.11212969,1842881.86910167,1256549.74225863,832888.605942499,529841.63932058,344321.462911295,336180.568335629
CODr110,3178886.79938888,1298383.23397163,879889.082335176,582256.411134355,366619.520107696,239004.682187343,233648.270874918
CODr111,2588658.4613421,1047521.71090372,710941.99546147,471169.124533724,296344.91187199,195047.402032047,190746.393854955
COGr201,51209.9944471063,21704.8047907155,14867.5760270858,9839.55489547938,6313.9541934135,4052.96147701853,3944.15416918096
COGr202,104518.827566659,49693.8209360567,35479.1722779412,24364.055024481,17204.555725563,11099.0064559191,9914.56201337981
COGr203,44412.4091263351,18871.9871446972,12958.1530642306,8584.58635857389,5533.07783069452,3554.20646249585,3450.58001297286
COGr204,143331.488791092,63303.1747159652,44067.3031987204,29461.2384898315,19860.0912750685,12803.7686452099,12093.9348841124
COGr205,153716.764343995,63665.9060236539,43409.9326419011,28773.7421498186,18304.4006140481,11895.248559976,11614.0056666073
COGr206,75107.3931911727,33916.5720861735,23895.4968644693,16167.8190688157,11172.336704928,7246.76656298415,6681.61552145653
COGr207,70084.6656645442,33721.6913216821,24379.8954654948,16887.2830093812,11923.6703700197,7694.24271930553,6825.55144957248
COGr208,33852.4200711961,14504.894542188,10017.5034851815,6678.06322725674,4389.57513900134,2855.683282525,2728.86025265135
COGr209,42084.9682197273,18291.6878903213,12707.1703120405,8458.50613455835,5646.44124009145,3648.28142764082,3467.94477562035
COGr210,87058.1774595076,37924.474823782,26385.4497553215,17563.2089630927,11771.9576853386,7626.32444635644,7225.40686660116
COGr211,636690.697896743,375198.660437806,291826.711290642,220105.293528727,160587.63899561,102594.795504174,81087.2023462983
COGr212,403240.021011328,232243.576271417,179289.933685933,134019.973975098,98244.2858167131,62785.7160453002,49569.4931942104
COLr101,1637192.25465317,1102513.84109678,978228.650330398,860188.032622943,738306.615853257,528672.470295439,531221.135148016
COLr102,602771.309481393,409678.731160336,375140.108579833,329873.385929233,285593.522354045,211560.584058417,215114.358436743
COLr103,1732648.86827253,1191995.51350395,1152691.69399125,1076715.65013493,977673.357340211,802075.059405048,847233.857352079
