"GDLcode","X1","X2","X3","X4","X5","X6","X7","X8"
"LSOr107",2512.57548617117,1051.87748001346,21610.5247685551,7119.31470193167,6026.78234446999,42009.4665373541,41074.3957861449,16237.9555953596
"LSOr108",2994.13339938673,1145.71307912845,17178.1270111144,5335.75671419034,2216.81737580536,22419.5372465567,15270.9833046687,13404.1091291493
"LSOr109",2244.58581248807,1339.94126658192,30271.0435422337,8141.60226528696,6106.38931850907,36782.5075553144,25881.4862041921,11987.6092353938
"LSOr110",2886.58714091545,1987.2338342619,41731.405615184,10540.5890264008,7140.64943843604,42511.3252005259,24061.1540157175,12665.5946285584
"LBRr101",3216.28202061147,3084.36900520106,34030.6348091798,14213.6574683848,9284.71385983878,64132.3184798839,33241.3153287003,12073.3655282
"LBRr102",7711.57322081354,8513.5525531875,122606.988438363,20937.0858976202,17559.5020394066,131820.000951379,54078.2579899697,31421.7285092608
"LBRr103",1823.54210572985,1487.88855377966,26596.201153295,6635.50324449514,5441.40503910836,37374.9209025495,12534.109713501,10686.5349875415
"LBRr104",8185.46626055924,8935.49854249542,96817.3793062359,16807.1019211385,10680.4605611173,80950.0376599362,27751.3854323749,12651.4952161425
"LBRr105",2368.39090857871,2157.21407284983,50840.7223877379,5117.81637442347,9160.5069503382,63049.8330184085,19330.1514784973,15482.9443091661
"LBRr106",2407.29518029557,2936.11977620089,42668.6493766958,8039.53583218818,5078.77680976091,62090.5864092254,27145.501692979,16073.4646226543
"LBRr107",234.360366281933,873.816618443492,14128.7506634143,1531.55100495825,1714.35048920376,30472.5654525322,9673.1838161558,3638.90917901036
"LBRr108",6259.53147991485,2753.37357657937,89700.6889740367,20527.5027007978,11308.8351532106,109155.965301404,94335.0401415294,31758.4349725273
"LBRr109",9128.74931675171,7915.20249341434,90032.8419076399,20736.3388594577,18439.3038183131,179538.956930012,56663.3129336235,30893.1389407881
"LBRr110",1729.41233215813,1793.9589980678,40297.6662251434,5856.45506071145,3898.36222413176,81364.198930656,24749.4639766658,10625.5584524657
"LBRr111",36054.497763522,23267.5789185803,305338.010883808,71887.8858800341,28556.5960685355,488516.224377226,296100.117846682,120634.898261612
"LBRr112",2900.74706438659,5913.27022458654,136773.830915907,16211.4939451041,19685.7854919951,281546.159186543,94118.9822149584,35658.0457565197
"LBRr113",1642.32774032102,1987.61679809173,32687.7245874503,4023.33523193203,4157.91317109804,37736.5958256525,9871.90097525311,5341.79103020122
