"GDLcode","shdi","ISOcode","LISDHS","Population","X1est","X2est","X3est","X4est","X5est"
"DEUr101",0.953331817,"DEU","LIS",10825589.89,1894176.26250999,2050593.51516975,2181476.64167905,2296101.17872996,2403974.50831588
"DEUr102",0.945967811,"DEU","LIS",12894748.04,2256221.22180866,2442535.41647621,2598434.9985012,2734968.39201525,2863460.18039634
"DEUr103",0.950224152,"DEU","LIS",3408778.151,596441.092207947,645693.993779487,686906.671011201,722999.818953979,756967.13645857
"DEUr104",0.912999397,"DEU","LIS",2501465.804,636964.527051748,553167.769850002,503800.509871936,435517.352695858,371003.850159782
"DEUr105",0.952148816,"DEU","LIS",663141.0042,116031.178126653,125612.798625579,133630.280243499,140651.812684527,147259.787754235
"DEUr106",0.975038438,"DEU","LIS",1738455.948,259902.037171533,287017.882893764,333182.950789469,378949.82536913,483079.699680957
"DEUr107",0.949333216,"DEU","LIS",6167469.261,1079135.08572291,1168247.88303664,1242813.58040112,1308116.56305621,1369573.30130911
"DEUr108",0.909199552,"DEU","LIS",1589816.947,404825.441997011,351568.066065687,320192.499621971,276794.856408299,235793.032806244
"DEUr109",0.921279153,"DEU","LIS",7950830.871,1841260.51897971,1718103.5238992,1592448.36456239,1449024.94670819,1348298.69151491
"DEUr110",0.935967626,"DEU","LIS",17876133.39,3695546.68103725,3626361.24217011,3542617.79678688,3543524.71312079,3467655.02849094
"DEUr111",0.92825695,"DEU","LIS",4108928.507,849441.922108144,833539.264870786,814290.369010451,814498.82876495,797059.760528465
"DEUr112",0.931239041,"DEU","LIS",1006371.113,208047.867254078,204152.940672524,199438.443275457,199489.499864734,195218.270885954
"DEUr113",0.930759438,"DEU","LIS",4095277.592,846619.858045365,830770.033516546,811585.087428223,811792.854625919,794411.723449612
"DEUr114",0.908304813,"DEU","LIS",2242934.066,571132.907063295,495996.720493173,451731.670388221,390505.720739278,332659.824015941
"DEUr115",0.919533697,"DEU","LIS",2858126.451,661887.477907828,617615.593500231,572445.681017866,520888.520399963,484679.930511813
"DEUr116",0.920574341,"DEU","LIS",2152546.05,498488.538047877,465145.972020301,431127.07245106,392297.73290296,365027.890761253
"DNKr101",0.950829824,"DNK","LIS",1741482.527,262468.402455136,294724.030756274,339138.975221338,381026.963881815,458731.515576505
"DNKr102",0.903162761,"DNK","LIS",808332.2805,207502.107649649,183232.868610413,165422.072358351,141260.059144369,113647.039800455
"DNKr103",0.923235043,"DNK","LIS",1201392.932,250381.416233594,249823.742879671,241921.957678929,239037.214697527,220918.319653011
"DNKr104",0.927584732,"DNK","LIS",1279238.515,266605.156859921,266011.3484446,257597.558337464,254525.895245903,235232.966369086
"DNKr105",0.913934248,"DNK","LIS",571772.4008,133486.647861699,126651.740369042,116363.167463917,104593.598090385,91913.8896609432
"ECUr101",0.756182391,"ECU","LIS",8000830.042,1397287.07221241,1537731.88251831,1641105.48637608,1721335.26658676,1774075.89703086
"ECUr102",0.771955121,"ECU","LIS",892202.368,131879.61813842,160117.749304515,186085.74571448,205386.249733416,226473.040207496
"ECUr103",0.721782021,"ECU","LIS",7204133.104,1690266.41244917,1521583.47097718,1392241.87070944,1292711.58647982,1218884.16556165
"ESPr101",0.886032537,"ESP","LIS",2521110.507,500232.28387579,511451.780776745,505131.797294003,513061.08397103,490613.460789004
"ESPr102",0.887099068,"ESP","LIS",1020184.707,202422.434296635,206962.480885949,204405.056100449,207613.696492396,198530.111375751
"ESPr103",0.89025114,"ESP","LIS",548467.0984,108825.435656859,111266.235016383,109891.323844068,111616.338611987,106732.86257298
"ESPr104",0.921214514,"ESP","LIS",2053745.481,294691.31902181,339083.941067947,397949.36178921,459599.930728579,572515.166335227
"ESPr105",0.912316399,"ESP","LIS",622854.9069,89373.2625447796,102836.548393681,120689.109230538,139386.343007708,173630.999520415
"ESPr106",0.901658223,"ESP","LIS",320070.9123,53751.3969262592,60630.276912256,65208.966352273,69694.8955309008,71303.3234865685
"ESPr107",0.898296858,"ESP","LIS",1327143.945,222875.113684539,251397.742798804,270382.848076532,288983.331651667,295652.526946528
"ESPr108",0.927635163,"ESP","LIS",6731078.202,965840.379023254,1111335.62823928,1304264.9634145,1506322.5234032,1876398.21588654
"ESPr109",0.894819217,"ESP","LIS",2377818.651,471800.681140146,482382.497729247,476421.721889572,483900.333278248,462728.561186291
"ESPr110",0.858936847,"ESP","LIS",2051039.254,546734.706905401,457251.632422159,387184.807073285,348129.363198531,304554.559594393
"ESPr111",0.852518472,"ESP","LIS",1028516.029,274166.088516423,229293.823760531,194158.049137048,174573.270363772,152722.209307784
"ESPr112",0.906863188,"ESP","LIS",7655367.15,1285610.97707689,1450138.11731335,1559649.93916958,1666943.14686696,1705413.0798155
"ESPr113",0.88068789,"ESP","LIS",4891269.387,1087173.94687046,1056996.94115849,990459.080502063,915166.769499606,832109.456823835
"ESPr114",0.862665148,"ESP","LIS",1087939.511,265888.867649255,240592.66469533,221529.156388561,194460.301837188,161872.797937723
"ESPr115",0.86246251,"ESP","LIS",8012230.523,1958163.00406914,1771866.79240095,1631471.83331856,1432120.76603376,1192127.09839714
"ESPr116",0.873738892,"ESP","LIS",1469296.57,326577.995351399,317513.074269092,297525.655318611,274908.472425903,249958.747728205
"ESPr119",0.861148659,"ESP","LIS",2015884.011,492675.476510963,445803.191279813,410479.700221145,360322.80221857,299940.19141611
"ESTr101",0.92230581,"EST","LIS",592886.8284,85067.4022194886,100420.482112215,118262.450232853,133702.504005529,155200.841156864
"ESTr102",0.838051914,"EST","LIS",143688.3573,38299.6581914519,32861.907642262,27922.8532532406,24576.6490712393,20035.2426629077
"ESTr103",0.820687078,"EST","LIS",119448.296,31838.5497218805,27318.1414620958,23212.2998914516,20430.5965223079,16655.3201734656
"ESTr104",0.838946009,"EST","LIS",137980.632,36778.2828194426,31556.5357584121,26813.6751753748,23600.3920916967,19239.3837388617
"ESTr105",0.856211644,"EST","LIS",306334.2599,68083.7817677364,67910.6077450147,63856.3961670803,57757.533029227,48936.8869879007
"FINr101",0.919008923,"FIN","LIS",1370703.938,295015.220251793,284297.430320725,273656.671512698,261731.603880692,251600.576672237
"FINr102",0.945903173,"FIN","LIS",1557920.336,253344.862556649,283247.259020885,312934.740358397,346205.414862049,374470.75632942
"FINr103",0.91506082,"FIN","LIS",1146401.68,246738.872448052,237774.943737969,228875.440763025,218901.793508905,210428.609555816
"FINr104",0.910001815,"FIN","LIS",1277241.096,274899.307432413,264912.320907643,254997.11306045,243885.168292566,234444.935477438
"FINr105",0.912185064,"FIN","LIS",29886.90625,6432.52856109357,6198.83726277834,5966.82555543008,5706.81070578815,5485.91321508926
"FRAr101",0.938138034,"FRA","LIS",12003809.59,1686413.17543001,1960193.43818331,2322896.1662295,2711661.72944241,3435701.28477646
"FRAr102",0.862053464,"FRA","LIS",1319106.947,315645.48350669,288520.630245446,268247.485356655,238006.760865748,201513.922142643
"FRAr103",0.847799499,"FRA","LIS",1904848.547,497149.823522938,420011.300382079,359115.618686753,326369.987386376,290407.286561391
"FRAr104",0.866811084,"FRA","LIS",1824616.132,436607.389953535,399087.729435367,371045.494274231,329215.895942598,278738.243324601
"FRAr105",0.869039323,"FRA","LIS",2557085.373,611877.945729952,559296.488497208,519997.050056879,461375.484579957,390634.211986159
"FRAr106",0.863182241,"FRA","LIS",1456248.296,348461.660778982,318516.764020785,296135.915549018,262751.205075129,222464.377439519
"FRAr107",0.86727098,"FRA","LIS",1634656.232,391152.406474942,357538.899604693,332416.127937036,294941.388787431,249718.940086238
"FRAr108",0.86372758,"FRA","LIS",4009966.724,959533.939474216,877076.82011908,815448.279249238,723519.19101725,612584.236670482
"FRAr109",0.869934692,"FRA","LIS",2321023.967,555391.459320644,507664.14299964,471992.694766908,418782.872407569,354572.192983262
"FRAr110",0.885023682,"FRA","LIS",1883091.12,365826.64708583,377836.039211957,376802.406889762,386840.20757639,376248.551818546
"FRAr111",0.871528501,"FRA","LIS",1177505.792,281762.131488318,257549.028907891,239452.129651241,212457.632864378,179882.162724748
"FRAr112",0.884249952,"FRA","LIS",3679499.741,714813.552518483,738279.520122671,736259.835667993,755873.37674117,735177.620596482
"FRAr113",0.882429983,"FRA","LIS",3257995.516,709009.579904235,696340.83245725,658862.7363238,615335.855903898,569069.463856154
"FRAr114",0.870432237,"FRA","LIS",1785913.196,427346.270546475,390622.4601769,363175.04428416,322232.716561802,272825.773187488
"FRAr115",0.885895919,"FRA","LIS",3333889.321,647672.085064414,668933.926159496,667103.947926256,684875.215689164,666123.383848555
"FRAr116",0.895633139,"FRA","LIS",3009025.758,584561.093381417,603751.120811125,602099.460809784,618139.046201558,601214.445656885
"FRAr117",0.872283435,"FRA","LIS",733079.9102,159533.884136609,156683.295731815,148250.368426344,138456.407252118,128046.029963054
"FRAr118",0.900856937,"FRA","LIS",6436340.766,1058294.99934481,1205873.09446544,1309572.79785328,1414740.78344251,1472171.88345493
"FRAr119",0.871424876,"FRA","LIS",1344120.172,321630.829514565,293991.628224711,273334.059058788,242519.902635333,205335.077877324
"FRAr120",0.873177222,"FRA","LIS",2755723.091,599704.346272744,588988.690065651,557288.445416921,520471.933895265,481338.250537787
"FRAr121",0.890582327,"FRA","LIS",4916708.148,955165.067361381,986521.317460983,983822.526942247,1010030.99656954,982376.423929738
"FRAr122",0.862915112,"FRA","LIS",307149.3876,73496.9345573355,67181.008402236,62460.4783106617,55419.0325589833,46921.8041188792
"FRAr127",0.789357107,"FRA","LIS",249058.1743,65002.1376214904,54916.3070330596,46954.2213703028,42672.7433699562,37970.6348351468
"FRAr129",0.781143441,"FRA","LIS",230187.3457,60077.0063699812,50755.3666412074,43396.5583222386,39439.4825934749,35093.6469835289
"GBRr101",0.895169944,"GBR","LIS",2351611.132,562139.72312947,509524.580726485,478474.114610905,426057.491521113,361617.752125795
"GBRr102",0.907496103,"GBR","LIS",7179633.873,1560856.99481828,1520115.00596637,1452727.13756161,1361624.79205804,1262339.82598065
"GBRr103",0.901584737,"GBR","LIS",5348791.225,1162830.63245889,1132478.05511095,1082274.431142,1014403.64067747,940436.838926439
"GBRr104",0.906841965,"GBR","LIS",4856920.126,1055897.54102225,1028336.16545236,982749.231620789,921119.791564513,853954.925154822
"GBRr105",0.903323261,"GBR","LIS",5785383.564,1257746.08612498,1224915.99522649,1170614.52621314,1097203.81730495,1017199.51331717
"GBRr106",0.910135455,"GBR","LIS",6205042.499,1348980.20693385,1313768.69381331,1255528.31627246,1176792.55681625,1090984.91746867
"GBRr107",0.966134417,"GBR","LIS",8665059.399,1216117.75462055,1401697.00575433,1677720.19304704,1965537.66495237,2496473.90043918
"GBRr108",0.932127768,"GBR","LIS",9036357.43,1484295.29808294,1677099.17428149,1839591.12312891,1994456.9073069,2080520.87211925
"GBRr109",0.917899556,"GBR","LIS",5235737.355,1016110.75892497,1040669.11401069,1048232.14493645,1080019.35148007,1053029.50655667
"GBRr110",0.884091564,"GBR","LIS",3080875.912,803267.584125207,672941.790194281,581146.113557152,530050.66377421,472803.2477232
"GBRr111",0.912853162,"GBR","LIS",5360901.162,1040401.56694253,1065547.00594935,1073290.83619313,1105837.93719195,1078202.8819549
"GBRr112",0.886622868,"GBR","LIS",1854505.541,483519.696416088,405071.257113893,349815.675316414,319059.22895216,284599.661833271
"GEOr102",0.785744398,"GEO","LIS",311954.8848,57751.4760624076,62460.7726227904,64118.0170747896,65931.5645750147,62251.4397336511
"GEOr103",0.779487252,"GEO","LIS",107333.5316,22258.9327456226,22892.3467887161,22295.9428250419,20856.3582621512,18724.245516493
"GEOr104",0.773101883,"GEO","LIS",502200.0173,104146.730693535,107110.394878042,104319.896173582,97584.2621027418,87608.3762654489
"GEOr105",0.759360178,"GEO","LIS",301413.345,74964.6663427235,66320.3054709652,58369.0035217221,53131.6813598326,45894.8170213997
"GEOr106",0.737343347,"GEO","LIS",431293.1888,107267.148354965,94897.9084810019,83520.3685356464,76026.2697724539,65671.0205799016
"GEOr107",0.752002414,"GEO","LIS",85704.91352,21315.712633622,18857.7451506304,16596.8444399095,15107.6461333079,13049.8910850655
"GEOr108",0.735463007,"GEO","LIS",30732.56659,7643.51226809444,6762.11998561503,5951.39305302911,5417.38765889652,4679.50588002675
"GEOr109",0.761872897,"GEO","LIS",309611.6658,70599.9161153363,67576.8116859634,64672.3924675278,57473.5365209062,47238.5406549959
"GEOr110",0.744221571,"GEO","LIS",152001.6667,37804.4118375162,33445.0917149665,29435.2787164083,26794.1159714341,23144.5912925464
"GEOr111",0.748136363,"GEO","LIS",243524.9249,60567.2079358838,53583.0535610885,47158.8515734604,42927.3916619849,37080.4148317839
"GEOr112",0.864532658,"GEO","LIS",1046044.156,140043.257212294,170456.42186222,207924.983820883,243112.758183276,299020.129340687
"GRCr101",0.895550393,"GRC","LIS",3824789.211,542139.057049965,636351.469535518,752669.240398408,866400.102960957,1041351.83919458
"GRCr102",0.860484267,"GRC","LIS",293828.4005,64513.958975055,63984.5122353609,60426.0488220589,55648.0674473229,48820.5035007985
"GRCr103",0.831741331,"GRC","LIS",183684.48,48367.9413768254,41265.080808155,35215.371070472,31558.5326844187,26638.7108880396
"GRCr104",0.869771862,"GRC","LIS",611723.4126,119899.509265896,125053.79038172,124475.362132335,126011.43303933,116265.881201685
"GRCr105",0.834504804,"GRC","LIS",597067.6537,157220.3229808,134132.426309866,114467.803590274,102581.225502016,86589.3112336678
"GRCr106",0.860902633,"GRC","LIS",1869367.071,410444.566701484,407076.171068699,384436.853981361,354038.835843618,310601.158631134
"GRCr107",0.867685644,"GRC","LIS",277671.9211,54424.4774534704,56764.0955060757,56501.5368399904,57198.7862028657,52775.1103304042
"GRCr108",0.865205894,"GRC","LIS",340390.2712,74737.2410370679,74123.8948833138,70001.5352875499,64466.4053505955,56556.9032757857
"GRCr109",0.849991755,"GRC","LIS",718539.5256,173471.660871802,160124.29848717,148590.92208023,130003.344393197,104416.563203131
"GRCr110",0.86523155,"GRC","LIS",194748.6116,42759.664885462,42408.7491220569,40050.2098930692,36883.3776964636,32358.0881161058
"GRCr111",0.85216735,"GRC","LIS",644653.7933,155633.977292589,143659.09284261,133311.666451442,116635.40573468,93679.6531771023
"GRCr112",0.835741715,"GRC","LIS",521569.601,137340.116514483,117171.63982685,99993.5707050102,89610.0274795002,75640.2599121556
"GRCr113",0.837253889,"GRC","LIS",547281.5345,144110.6030151,122947.876412605,104922.976167801,94027.553085035,79369.1147554118
"GRDt",0.76337715,"GRD","LIS",111812.8537,22362.57074,22362.57074,22362.57074,22362.57074,22362.57074
"HRVr101",0.894575392,"HRV","LIS",880655.895,118661.681885135,143314.179420952,173245.805981036,204090.523037134,253768.002608997
"HRVr102",0.818942958,"HRV","LIS",244292.9093,56064.7381217138,53248.9204954216,50502.4325573026,45218.9346332058,37572.511440035
"HRVr103",0.796451634,"HRV","LIS",130133.515,32574.3203814855,28595.1755042101,24940.7085494266,22873.8412355678,19974.2524221084
"HRVr104",0.820650469,"HRV","LIS",176624.8687,36864.8810887689,37620.6516274008,36311.3252183925,34222.6606024194,31059.9653719742
"HRVr105",0.805878981,"HRV","LIS",112797.1024,28234.7629792435,24785.7205693272,21618.102424869,19826.5835832505,17313.2785648648
"HRVr106",0.815620588,"HRV","LIS",112566.2614,25833.7337125952,24536.2500325155,23270.7123627562,20836.161109777,17312.8117239769
"HRVr107",0.795278578,"HRV","LIS",115402.8382,28887.0167263178,25358.2976838285,22117.504113547,20284.599237335,17713.2341382966
"HRVr108",0.778292161,"HRV","LIS",82325.20165,20607.2009506352,18089.9101173225,15778.0173741209,14470.4735918968,12636.1326554353
"HRVr109",0.785454988,"HRV","LIS",75860.4183,18988.9712114339,16669.3566612051,14539.0108248278,13334.1450452481,11643.850117865
"HRVr110",0.788280501,"HRV","LIS",152526.7028,38179.6625084539,33515.7921127735,29232.4697487793,26809.9388849355,23411.3930053999
"HRVr111",0.81541828,"HRV","LIS",295266.8551,67763.1575743959,64359.7938933427,61040.2261728462,54654.2781711394,45412.3589706167
"HRVr112",0.788304078,"HRV","LIS",165247.3843,41363.8349689598,36310.9991739649,31670.4490029444,29045.8797879321,25363.8961961594
"HRVr113",0.809814532,"HRV","LIS",127141.5441,29178.7321817155,27713.2479728753,26283.846201432,23534.0648580288,19554.5058343655
"HRVr114",0.803794445,"HRV","LIS",168205.7514,42104.3574832517,36961.0625064614,32237.434161405,29565.8781862074,25817.9773082592
"HRVr115",0.862986678,"HRV","LIS",283349.5867,38179.20110474,46111.1016660786,55741.5533137776,65665.7903277408,81649.4377261211
"HRVr116",0.802581038,"HRV","LIS",48920.21522,12245.4447165859,10749.591601515,9375.79246958206,8598.8089705568,7508.7860905636
