"GDLCODE,""X1est"",""X2est"",""X3est"",""X4est"",""X5est"",""X6est"""
UGAr107,44317.1835958104,113135.417646376,559001.154261881,730688.90375897,875260.269514369,299186.071222593
UGAr108,89238.660285605,222980.803843759,1112196.9568407,1440389.19793184,1632218.97061824,534958.410479864
UGAr109,82372.7927070363,207898.942408784,1054717.78408968,1361893.34523589,1465153.71279598,459083.422762635
UKRr101,312247.705170482,952869.589796241,3470902.74548571,2322927.87988653,804066.366915306,73258.7127457307
UKRr102,188691.409150805,590488.322621081,2192272.09036674,1548929.20584825,568973.97168268,56399.0003304494
UKRr103,578339.80799294,1738830.85681148,6168887.01035575,4088781.64198556,1392297.59147824,123631.091376023
UKRr104,272852.588400575,830876.51172185,3018302.357594,2012604.08414029,691197.691216153,62866.7669271346
UKRr105,400955.550324597,1240836.47217787,4688798.78959981,3361283.39647908,1270016.9585749,130648.832843754
URYr101,145290.749126687,319901.443209855,796738.021618854,361291.270296591,89798.6639073015,7416.85184071153
URYr102,12821.8852744758,37915.6121531687,134622.052204932,88066.5806021088,29742.0258126261,2649.84395268819
URYr103,32633.3441407122,76092.7967794987,211718.531232434,110655.263217509,30729.1768837377,2306.88774610793
URYr104,12030.9786665989,35824.667462126,128634.286878131,85091.8739626489,28711.0133677788,2526.17966271681
URYr105,6817.40112360637,19632.8978190577,67961.4294473933,43548.8228586179,14332.7422780926,1246.70647323208
URYr106,11821.6193108547,27936.6608327152,79286.1287317435,41948.627354368,11923.9577621182,925.006008200501
URYr107,11508.1311749923,35155.2460383596,130442.714978682,89782.5921936475,31575.734369995,2918.58124432366
USAr101,629318.540572969,1268115.68053325,2176548.12027562,664678.439358596,108017.314057549,4788.90520201274
USAr102,115294.423942229,214263.294285308,307726.650019759,85828.0613505889,12362.8819003112,406.688501804803
USAr103,1045042.98694971,1971185.49782446,2865993.00738122,815138.793095003,117346.712846256,3913.00190335902
USAr104,389679.915980692,782516.336322247,1328727.71411272,405469.688614432,65757.7414695729,2921.60350033786
USAr105,6107726.81642787,11350606.7642811,16301831.8509226,4546745.05486649,654924.173511612,21544.3399903773
USAr106,850623.396784206,1580799.53010101,2270356.87738024,633225.394508441,91211.319997176,3000.48122892416
USAr107,562292.391786738,1044964.84822336,1500786.83894403,418584.561586636,60293.9343934466,1983.42506578265
USAr108,147742.944573802,274565.663536828,394333.393092211,109983.554081946,15842.2975970231,521.147118190701
USAr109,104815.049749355,194788.412848383,279756.670168068,78026.9523256427,11239.1912559087,369.723652641872
USAr110,3119143.33601367,5854028.76278683,8475426.68532077,2393214.67429178,362589.076505438,11106.4650815045
USAr111,1504630.46331176,2916638.78847683,4327134.12828684,1252498.04433304,185569.399030514,6426.17656100816
USAr112,222320.003406132,413159.758178656,593383.335822302,165500.58744702,23839.105589044,784.20955684538
USAr113,254668.133557099,480361.22714054,698418.246035845,198642.426789934,28596.4010215927,953.565454989057
USAr114,2010435.96150427,3736196.57683879,5365955.28525265,1496618.96165838,215576.621230789,7091.59351512404
USAr115,1013362.42685053,1911428.85488222,2779110.20461809,790427.796661079,113789.338044271,3794.37894381037
USAr116,488117.048043223,907117.301379346,1302809.09410797,363366.575010725,52340.2018254643,1721.77963327655
USAr117,454824.048344288,845245.551226815,1213948.39368419,338582.430877812,48770.233657782,1604.34220911342
USAr118,583597.399519802,1178556.1854134,1962879.47895968,593841.978768029,97792.7627340456,4380.19460504444
USAr119,638004.198594431,1273680.32485281,2042672.67227171,598674.600506873,93182.6873519389,4189.51642223545
USAr120,206948.251211445,385818.866341512,557190.697457165,157043.18565795,23085.5145594388,735.484772489165
USAr121,938886.343462959,1744827.49495901,2505935.14711456,698930.546097764,100675.649221889,3311.8191438232
USAr122,1061026.37480598,1971812.67416229,2831933.06959283,789854.64932,113772.577340032,3742.65477887675
USAr123,1537755.64649627,2875604.4993994,4144964.8183166,1176458.94272626,173991.935380668,5479.15768079771
USAr124,860317.045091583,1598814.21761984,2296229.71509522,640441.58947424,92250.7582033751,3034.6745157489
USAr125,368097.784055289,741138.276628523,1363517.76207795,434037.55866398,75328.7441608115,4331.87441345075
USAr126,930597.888917546,1755316.37056821,2552131.42007312,725871.040236466,104495.800277921,3484.47992673003
USAr127,160082.19869807,299242.159115292,431984.388007223,121680.434942448,18047.6969819296,570.122255037285
USAr128,296307.650317977,550658.489007942,790860.108319429,220578.84779305,31772.7116523468,1045.19290925554
USAr129,426444.304438074,826637.523150691,1226401.92960468,354984.609410359,52594.3181559537,1821.31524023754
USAr130,208473.993554728,387428.317038406,556427.635086524,155193.270385593,22354.414667051,735.369267697803
USAr131,1401844.18230486,2605188.89209973,3741593.03910932,1043567.97465865,150318.059415929,4944.85241151829
USAr132,306280.030150731,594590.699673556,887339.798138359,256150.434246674,37830.4788490214,1313.55894165744
USAr133,3093322.28016825,5748633.7966101,8256233.65085402,2302746.70154436,331693.213962228,10911.3568610344
USAr134,1538663.96009007,2902265.38241021,4219730.86791297,1200165.63822648,172774.862035663,5761.2893246009
USAr135,116288.527779411,216110.738036127,310379.963450955,86568.0971841458,12469.4784547282,410.195094633479
USAr136,1799321.55746029,3364732.99791695,4850006.28643739,1376569.77032561,203587.24799222,6411.13986753766
USAr137,561557.284260389,1097493.35947644,1687090.64122774,468743.528999362,70080.339963349,2450.84607271986
USAr138,630006.765626749,1170805.32093085,1681519.9282599,468992.840092536,67554.8649581117,2222.28013184763
USAr139,2001658.86283401,3719885.20625335,5342528.76488559,1490085.06923415,214635.463535755,7060.63325714843
USAr140,165309.675926451,307211.697930735,441219.887738792,123060.669563437,17725.9569940823,583.111846502249
USAr141,695721.538835308,1369750.6029802,2127375.49314229,601709.69072327,90829.6705859358,3340.00373299729
USAr142,134419.28967798,249804.96746596,358771.884157789,100065.091152761,14413.6181663502,474.149379159878
USAr143,935856.825620329,1846013.96654888,2868117.78204191,818471.833571065,124076.457418365,4507.13479945749
USAr144,4242106.26217952,7932742.68395499,11434444.2515024,3245420.59689862,479980.210333668,15114.9951308192
USAr145,468803.38874974,871224.774026946,1251259.96041366,348989.002548278,50269.2214541342,1653.652807244
USAr146,97907.2423133632,181950.93531117,261319.382669025,72884.607187499,10498.4754033879,345.357115554983
USAr147,1310224.31382697,2434922.41978626,3497054.97527306,975363.846273458,140493.771519043,4621.67332121385
USAr148,1122931.07734787,2086856.44683445,2997159.85231418,835938.062775605,120410.543864612,3961.01686327426
USAr149,232978.720820268,469687.40308242,830982.04304443,257770.764062938,41815.0637710235,2327.00521891984
USAr150,902983.91911339,1678106.38693888,2410109.76029259,672203.880797335,96825.8755989168,3185.17725889386
USAr151,90967.3164712839,169053.768889967,242796.369519328,67718.3523021718,9754.31553295445,320.877284294749
UZBr101,93963.8187481823,262657.830655667,1226343.0396571,1145544.74194039,627917.815049141,84886.7539495221
UZBr102,181440.651408671,506169.331157335,2364446.53945575,2231174.9815691,1254566.03207091,188023.464338226
UZBr103,143367.25515459,395148.062208066,1953363.23207851,1958338.50207831,1171784.56441985,179875.384060666
UZBr104,134797.088834985,398668.970249095,1752758.88024604,1488628.94422988,682746.603763863,73228.5126761318
UZBr105,235522.958300936,658895.211636569,3084878.79845718,2899127.79275586,1630187.16335189,244438.07549756
UZBr106,99389.5135729898,281125.07625875,915195.999274299,557150.75452857,177070.934214569,15450.7221508222
VCTt,3426.70469047798,10627.7183003842,44025.9203189189,34875.3569140337,14645.0810227391,1547.21875344615
VENr101,182114.056041306,419988.945780946,1119942.77710667,532765.687146893,137507.179427118,11520.3544970627
VENr102,3182.01062716708,9831.78208374589,37422.596353967,26908.759358468,10333.1217521165,1062.72982453549
VENr103,74267.4881607381,213574.774537341,722583.682050664,451520.136500983,146320.936153669,12541.9825966051
VENr104,13065.2885303212,36448.5483568663,170260.501230942,160663.80201742,90339.5521460484,13539.3077184029
VENr105,121542.295513936,299825.727852831,864597.368467683,467992.109772879,138313.55061594,11607.9477767316
VENr106,23269.6305951533,68781.5954700622,306306.170705517,271110.343156934,131294.555435378,15056.7046369563
VENr107,64590.3582801103,194666.145703391,691329.000170536,453301.468480802,153841.501683636,13746.5256815245
VENr108,136893.782127059,365915.641929202,1129285.31599843,653452.186196125,206538.333807936,17942.739941244
VENr109,11504.606550087,36040.7266618754,140182.202038452,101828.346078699,39172.100800917,3977.01786996925
VENr110,4570.78322502003,14041.770122353,52143.577842664,36765.5348918726,13545.3189217642,1366.01499632627
VENr111,38053.2543250603,117200.620913724,428693.847740466,299394.695519392,106099.981654702,10176.5998466555
VENr112,25846.1986142917,77649.5139483477,326677.292217594,261408.395578616,110527.349380039,11905.2502611117
VENr113,72161.8378753613,222965.774751292,848672.002511279,610238.543414809,234335.187398935,24100.6540483231
VENr114,34456.4352119787,108319.631744959,402929.640841624,284262.551390742,103007.087685803,10089.6531248935
VENr115,201386.060922497,487171.056349301,1391854.16712546,734631.449126856,208164.121325862,16562.145150025
VENr116,36170.1966780156,110529.829060345,402507.278781775,280970.041423066,99706.8260500636,9270.82800673565
VENr117,25144.6028260788,68803.6793069119,216197.803713938,127559.279060507,40901.467943725,3605.16714883997
VENr118,26993.4549021997,79788.6708098054,355324.154003845,314495.960372093,152305.540328921,17466.2195831365
VENr119,34355.8452897284,107870.283450315,431372.199660574,321943.521735937,126985.535929154,12889.6139342916
VENr120,50880.8546259889,155270.377566033,565584.614681418,378521.775519957,131022.84899845,11937.5286081525
VENr121,25633.2707383829,80766.3404544139,325614.315415695,245162.468833905,96710.9385872909,9744.66597031221
VENr122,20946.1327787297,65668.1747480972,268892.529929648,209862.017103912,86451.9283369367,8776.2171026766
VENr123,145175.762824602,445990.235931909,1656167.73253988,1167735.22410018,430222.110820188,43386.9337832451
VENr124,20297.6345496931,55540.8231303435,174522.701375917,102970.47233958,33017.1470438447,2910.22156062126
VNMr101,696308.278728109,2125048.16711634,8785939.71440248,7000252.58210829,2953915.00009511,318667.257549673
VNMr102,301736.252278676,780561.405916479,3879147.51074021,4214527.6231821,2878897.03829846,556627.169584085
VNMr103,539929.117737131,1480034.4872806,6865313.66476823,6551836.13093518,3765613.67475164,567146.924527217
VNMr104,139773.650066843,357645.866755973,1771817.44791435,1944373.33396889,1369221.53039864,270652.170895302
VNMr105,461288.274865281,1351474.1297096,5889743.05508641,5032500.47412105,2348633.13233858,255343.933879072
VNMr106,420685.548995984,1097109.27319462,5443561.89717007,5756959.51951936,3793489.98150846,711301.779611521
VUTr101,729.033270400772,1801.07791300649,9217.02515048887,11657.3065245335,11553.5309141032,3187.02622746715
VUTr102,796.684923245877,2080.60489950653,10785.9531550896,12837.8910831066,11114.8289469673,2598.03699208413
VUTr103,950.561470310074,2419.55425813137,12512.8263464622,15230.7702571507,13847.0403682271,3243.2472997185
VUTr104,583.506948929759,1439.94344324995,7397.27799435856,9489.93514097784,9622.96326256739,2554.3732099165
VUTr105,757.293168196425,1872.78305714558,9593.3210279758,12015.1798643055,11653.2553021501,2942.16758022658
VUTr106,214.647569508569,540.296595357046,2775.00536769852,3549.17604788544,3582.41430510248,959.460114447937
VUTr107,1300.79713904042,3819.01750805883,17435.6244063365,15757.6759840149,8098.27120429496,1060.61375825445
VUTr108,414.338709933646,1163.72196814355,5469.29910555641,5178.94386805664,2932.63607790969,436.060270400057
WSMt,5386.81563004365,15719.4297867641,71176.5018628428,64036.2896743103,32866.6180846088,4327.34496143037
KSVr101,5582.53847997924,17112.1388082958,72584.5001434181,58587.465758533,25291.3205101664,2734.03629960745
KSVr102,6414.32411500278,20139.6575922529,80538.2920865544,60107.6782633303,23708.5240807755,2406.52386208414
KSVr103,9198.75647776842,28467.3763140504,107570.822261637,77114.8507408019,29136.8375250296,2997.35668071296
KSVr104,5919.90418707768,17949.7113089885,76286.7299176923,62393.6492204147,27596.7511575916,3168.25420823522
KSVr105,8853.33332116522,26128.2666530082,116667.339146037,103713.718379937,50876.2427404454,6121.09975940702
KSVr106,17452.9604255449,53616.7317908522,199103.688740423,140384.567349293,51721.0953691418,5215.95632474537
KSVr107,7133.33913452335,22040.6039192048,83892.8911198785,60323.2762814883,23164.4926471507,2382.39689775433
YEMr101,50193.4961817957,123906.324776099,601105.969517284,789417.467748975,990993.294494692,352791.447281154
YEMr102,53405.7325202215,131791.462836051,677039.152094125,868570.526371439,880745.984251264,233790.141926899
YEMr103,71300.5432382067,176148.111239289,901438.832700734,1140101.99759006,1129952.58781827,311695.927413438
YEMr104,52280.5474214377,136529.617606882,659251.380398169,905109.168743688,1282499.78126508,523790.504564742
YEMr105,63180.912532277,154506.576002499,765713.150860947,992360.874957654,1124925.77758875,356757.708057871
YEMr106,48227.8672042325,118637.138949907,608492.061552834,778687.5478818,791790.134418867,210416.249992359
YEMr107,50690.1338453254,133643.331595496,644206.370371175,881447.009732581,1245272.44886933,512254.705586091
YEMr108,58344.2173524671,152364.771938841,735713.5249141,1010086.70860318,1431248.32625487,584541.450936538
ZAFr101,188304.981723953,615108.757631678,2504654.00370068,1904969.52029409,757183.3343814,73069.4022682052
ZAFr102,147731.431395011,469574.421472187,2364945.51815166,2395150.73845107,1451823.93059685,237351.959933229
ZAFr103,25291.3039726667,85993.3217842325,417182.417471356,395684.712069775,219127.1402255,29992.104476469
ZAFr104,64927.0387660726,219537.6598957,1059688.32730258,997727.039449476,535533.042061602,71277.8925245687
ZAFr105,226040.154162432,771389.69656151,3723850.51870215,3504967.86443545,1876398.3538282,250362.412310258
ZAFr106,80519.5965501373,257614.114814034,1302104.42174032,1301198.76008111,772440.679152418,120536.42766198
ZAFr107,373249.89124985,1237221.63612462,5446801.99529311,4466165.34222493,1924667.75866262,191532.376444879
