"GDLcode","shdi","ISOcode","LISDHS","Population","X1est","X2est","X3est","X4est","X5est","X6est","X7est","X8est"
"PANr110",0.586893089,"PAN","LIS",12876.56165,548.348559938884,1706.31913504512,6226.7376226161,462.609101998584,234.973761434952,3019.94215481083,444.470526851073,233.16078730446
"PANr111",0.618075472,"PAN","LIS",10555.41995,449.502707823611,1398.73636524095,5104.29975887061,379.218729115271,192.617159502128,2475.5644041619,364.349831409445,191.130993876087
"PANr112",0.567053515,"PAN","LIS",183238.2432,7803.20317764727,24281.5535033928,88608.7834507839,6583.0989236595,3343.76368581566,42974.89578774,6324.98027875081,3317.9643922101
"PERr101",0.728029338,"PER","LIS",6491711.794,276449.638539817,860239.895896454,3139206.50260549,233224.135843434,118461.898436049,1522502.25149066,224079.582707896,117547.888480205
"PERr102",0.700032979,"PER","LIS",2660469.777,113296.143072392,352548.34420059,1286527.23487554,95581.2248553435,48548.7203554606,623960.421232672,91833.5527446138,48174.1356633851
"PERr103",0.698434597,"PER","LIS",3135425.445,133522.13691001,415486.414675835,1516202.23720898,112644.694206466,57215.7949098554,735351.853390304,108227.975551331,56774.3381472209
"PERr104",0.777793772,"PER","LIS",3282659.13,139792.085467609,434996.875687662,1587400.24414788,117934.27729962,59902.5410859496,769882.594128817,113310.157838881,59440.3543435816
"PERr105",0.8161832,"PER","LIS",11903868.44,506926.405837224,1577424.08667237,5756370.95404427,427663.691521074,217223.884683037,2791816.25378062,410895.301160823,215547.862300579
"PERr106",0.715151991,"PER","LIS",2935831.312,125022.417933959,389037.483848044,1419684.21236773,105473.986284502,53573.566070656,688541.00803551,101338.426006799,53160.2114527993
"PHLr101",0.773133715,"PHL","DHS",12171956.29,197493.112161097,452047.644182598,5172730.76894212,592915.049938702,265069.127002694,4048235.80136347,1103013.5502547,340451.236154622
"PHLr102",0.735174885,"PHL","DHS",1852806.424,30062.25935994,68810.3669731124,787389.353853686,90253.1020683371,40348.6316918629,616219.539401009,167899.928571873,51823.2420801788
"PHLr103",0.718538145,"PHL","DHS",5181572.405,84072.3410247728,192435.59071652,2202018.99943274,252402.505240312,112839.287389078,1723324.20668576,469550.205256353,144929.26925446
"PHLr104",0.699276971,"PHL","DHS",3654977.747,59364.6770784573,135190.136748077,1550939.12673516,178669.245439564,79609.6889185505,1216975.35658759,331807.408826205,102422.106666402
"PHLr105",0.726093389,"PHL","DHS",11416052.41,185228.377865386,423974.542370425,4851493.39630621,556093.78833696,248607.781201267,3796831.91225161,1034514.10756322,319308.504104926
"PHLr106",0.73782417,"PHL","DHS",14197826.97,230363.383454941,527285.350143223,6033667.44589544,691598.382903707,309186.585180648,4722014.2820212,1286596.43191026,397115.108490579
"PHLr107",0.683546566,"PHL","DHS",2862746.494,43556.1608637331,98653.1360883195,1202034.45262216,141440.611892267,60061.027965572,981388.138660947,259094.698409776,76518.267497222
"PHLr108",0.686612572,"PHL","DHS",5766998.265,94309.0531303709,209201.114692803,2444913.89578803,281777.254105443,126056.512613495,1931235.16106456,517345.872756856,162159.400848439
"PHLr109",0.682279707,"PHL","DHS",7424731.634,112965.924890083,255863.752464088,3117559.74350052,366836.039324421,155772.442736783,2545298.22099865,671980.074909405,198455.435176056
"PHLr110",0.699618013,"PHL","DHS",7162774.173,116338.813858737,264936.338049738,3039423.90073155,350143.706837707,156013.596573713,2384944.65814406,650253.353881881,200719.804922619
"PHLr111",0.694723897,"PHL","DHS",4116178.019,66855.5585860806,152248.989675733,1746643.06711969,201214.472879703,89655.1701019059,1370538.36143384,373676.245737146,115346.153465901
"PHLr112",0.680300934,"PHL","DHS",3491891.737,52953.5193221865,120034.710357065,1465085.4120885,172933.386747433,73373.3582745904,1197896.16396285,316294.890047645,93320.2961997281
"PHLr113",0.694358326,"PHL","DHS",4877629.136,79223.1577346221,180413.506058548,2069754.29027853,238437.106211786,106240.465758168,1624074.03491248,442802.554997706,136684.020048164
"PHLr114",0.695513605,"PHL","DHS",5052381.924,82061.5177866622,186877.253567331,2143908.21273064,246979.68866555,110046.7858108,1682260.39094858,458667.020880988,141581.053609443
"PHLr115",0.663454995,"PHL","DHS",4387856.041,66897.798770118,149217.24445165,1829430.30905981,218297.933369926,93625.0979987489,1514007.23824495,397858.933377736,118521.485727064
"PHLr116",0.698389667,"PHL","DHS",2609476.509,42383.4947908385,96519.1884908634,1107295.17339093,127561.159363551,56837.449500826,868861.269443787,236894.366745413,73124.40727379
"PHLr117",0.595147092,"PHL","DHS",2685918.463,34675.6101043267,66024.4268275787,1057944.87700151,156834.023808232,55651.6477096853,986132.680239543,253208.905753376,75446.2915557514
"PNGr101",0.549674481,"PNG","DHS",202051.2823,2442.91957292603,4288.34417600416,80133.3788369877,12189.8698035826,4181.91532953271,73462.886635377,19524.6034761874,5827.3644694023
"PNGr102",0.50967548,"PNG","DHS",129847.6545,1628.21926109621,2303.42877722991,53758.9875955259,8911.15375127146,2783.49754865458,43638.4967603332,12548.1931663345,4275.67763955421
"PNGr103",0.556733694,"PNG","DHS",254162.3044,3046.2882724967,5505.04279559791,100572.767701844,15141.674868681,5222.06611923516,93255.3059032238,24261.6554469568,7157.5032919649
"PNGr104",0.710882473,"PNG","DHS",369999.8333,6312.58021261828,13803.7334063448,158118.580531986,18593.6649530773,8215.38407768459,119903.36046769,34160.7693497847,10891.7603008145
"PNGr105",0.547893798,"PNG","DHS",265261.5655,3167.17868408033,5578.44845009266,105915.437183693,16142.6344250033,5494.11768786413,95827.7305652196,25502.4144774275,7633.60402661975
"PNGr106",0.542569773,"PNG","DHS",208136.0706,2445.915138447,4351.83508121473,82992.2095586015,12614.7374573873,4280.54118527304,75377.2282504931,20113.3354099906,5960.26851859281
"PNGr107",0.478081672,"PNG","DHS",642765.1408,8527.52193605252,10528.2591854736,279546.98879676,43264.0988355347,13742.2219471396,205437.84994106,59089.8095862785,22628.390571701
"PNGr108",0.479695536,"PNG","DHS",580592.1827,7690.0328162049,9506.83676600286,252487.973015049,39134.7940197979,12382.2920319917,185582.630391471,53408.2197833928,20399.4038760907
"PNGr109",0.571066075,"PNG","DHS",434915.0601,5500.95114436122,9857.22146275394,170763.425920774,25635.1168783556,8955.22066270678,160123.487950486,41594.3960326593,12485.2400479027
"PNGr110",0.558234956,"PNG","DHS",520019.1181,6240.72635927112,11288.8110736912,205613.873714108,31049.5886190204,10678.2466830473,190679.33678023,49769.3940604125,14699.1408102192
"PNGr111",0.511139492,"PNG","DHS",709105.0912,8969.68658816348,12554.9695360735,291944.549977646,48794.295419402,15342.500183148,239176.011338648,68874.4386245869,23448.6395323323
"PNGr112",0.57949717,"PNG","DHS",732977.846,9245.63566198651,17674.4467244454,288815.110746797,42575.8261046686,15362.7146567059,269345.062143308,69258.7372319377,20700.3127301508
"PNGr113",0.544503652,"PNG","DHS",551256.9376,6575.60207925772,11575.15619304,219888.216282111,33548.3834177555,11352.430396461,199309.363105892,53232.7636158303,15775.0225096523
"PNGr114",0.537366603,"PNG","DHS",495984.0038,5946.95750822562,10119.22890527,195870.274882337,30806.9007697378,10134.0398589365,179883.864425863,48789.1158000527,14433.6216495774
"PNGr115",0.518567048,"PNG","DHS",251388.7876,2934.3157683192,4728.72339731846,102139.729409864,16480.1431518352,5043.83256992219,88233.7452177929,24382.9761858221,7445.32189912614
"PNGr116",0.596277823,"PNG","DHS",41531.65736,544.205500927403,1051.11860769294,16423.8209020989,2421.74532933296,869.499331949814,15100.9449235028,3937.93277582848,1182.38998866665
"PNGr117",0.585405323,"PNG","DHS",155199.9201,2024.4022153592,3767.07170771648,61152.5374372656,9093.56127579388,3233.0605139518,56869.3160087064,14672.2796740905,4387.69126711623
"PNGr118",0.586718968,"PNG","DHS",297932.8931,3888.30277630448,7222.88651332197,117388.044030655,17440.2892776398,6203.07534498751,109237.279801569,28121.5892974333,8431.42605808879
"PNGr119",0.578101305,"PNG","DHS",261410.3178,3278.8570905685,6301.74226958453,102949.358821291,15153.5535594057,5479.58012987532,96202.8435551083,24691.5998509137,7352.78252325296
"PNGr120",0.579571076,"PNG","DHS",254070.0383,3204.78854793213,6126.44349446157,100111.165227574,14757.9382215971,5325.13434413029,93362.3173307561,24006.9602610173,7175.29087253122
"PNGr121",0.451707057,"PNG","DHS",485663.3476,5960.52115030898,7882.46895053051,215913.317832231,31388.3465430238,10358.8222986643,154087.658655104,43377.0869497688,16695.1252203687
"PNGr122",0.537922757,"PNG","DHS",465948.2138,5569.50626769131,9552.16378584937,184235.494655925,28854.8793632028,9545.1314756743,168989.427486947,45676.2423642578,13525.3684004518
"POLr101",0.858849287,"POL","LIS",2499643.517,250769.822477198,467058.199950469,1085733.90451515,175944.525088141,43293.4461139401,260362.465049685,97254.6724143179,119226.481391094
"POLr102",0.919279035,"POL","LIS",5356767.412,692261.373033301,1146176.69806047,2220943.9325597,440367.235753094,78111.3911193773,295991.513580473,152322.359760335,330592.908133244
"POLr103",0.885851025,"POL","LIS",3365535.279,383815.102802894,681307.255386459,1425670.91305988,267330.431556679,54469.2684310758,243430.991748835,117355.097394895,192156.218619281
"POLr104",0.866497332,"POL","LIS",4563162.089,514174.404541873,905670.894105763,1946642.95178903,357106.000473107,74436.4166208586,354528.633524476,169451.879008185,241150.908936702
"POLr105",0.848749112,"POL","LIS",2155130.518,177891.382461323,346957.665244434,968692.83385416,129926.572382222,39233.4215064207,326974.898557032,88983.9317471079,76469.8122473011
"POLr106",0.846438684,"POL","LIS",2130812.984,168539.994505428,332928.464449258,969035.286563058,130719.00367794,38581.8365521311,325465.646805317,90821.3967427761,74721.354704091
"POLr107",0.841977016,"POL","LIS",1269609.541,93194.8191802426,197091.107686787,583302.742518957,74742.8489616147,23609.921380575,200864.035597543,54997.4855246336,41806.5801496461
"POLr108",0.847790534,"POL","LIS",1199028.222,98668.0820057464,192914.640791848,538272.127992001,72167.7826070609,21887.5977005077,182754.566454578,49740.5980780879,42622.8263701705
"POLr109",0.878189027,"POL","LIS",3474639.514,399587.292794635,703207.198429591,1480941.30683859,272447.563559057,56538.6798109747,255065.39476982,123469.146324505,183382.931472823
"POLr110",0.845646567,"POL","LIS",1714049.873,135575.462673945,267811.392408587,779502.857518691,105151.833283957,31035.6622279185,261808.218159664,73057.7505963977,60106.6961308394
"POLr111",0.836783618,"POL","LIS",1026858.906,69624.2159267329,155081.75554336,477557.620904956,59361.3238353993,19196.0481119348,167513.823184079,46021.7925794416,32502.3259140964
"POLr112",0.882573133,"POL","LIS",2906960.022,334977.67342475,590088.449029944,1240200.57848166,229789.370380643,46720.7232282627,207305.825104245,100540.665271235,157336.73707926
"POLr113",0.846767279,"POL","LIS",990800.6064,78368.9277344064,154807.449992592,450588.933312824,60782.653890618,17940.0573109504,151337.335861229,42230.7802902132,34744.4680071665
"POLr114",0.849670763,"POL","LIS",2099004.357,181943.224698731,342625.831518723,934941.877363095,135646.441049987,39099.1068276588,295446.192247656,88386.3774411832,80915.3058529653
"POLr115",0.827689818,"POL","LIS",1457118.126,80998.8092959675,207137.14191589,690522.02441361,72562.563760136,27574.3596814024,276149.774528819,64338.6620161576,37834.7903880173
"POLr116",0.873978642,"POL","LIS",2301949.57,261222.598706135,460254.277560164,980957.893450507,180997.846286735,37560.5126703397,175194.241536239,84253.7176871504,121508.48210273
"PRTr101",0.83523256,"PRT","LIS",3159979.554,134567.773988968,418740.167282276,1528075.90336737,113526.836087476,57663.8626089227,741110.53267585,109075.529274152,57218.9487149807
"PRTr102",0.83428485,"PRT","LIS",451669.3234,19234.34452356,59852.3138535435,218414.390847602,16226.873739884,8242.1412430451,105930.081868598,15590.6295166975,8178.54780707059
"PRTr103",0.842783622,"PRT","LIS",2658471.774,113211.058086385,352283.581693064,1285561.05766237,95509.4437076471,48512.2604453519,623491.829255315,91764.5860848642,48137.9570649999
"PRTr104",0.88928389,"PRT","LIS",3141056.382,133761.930441776,416232.590232051,1518925.19759402,112846.993762806,57318.5492384764,736672.477985565,108422.343085389,56876.2996599188
"PRTr105",0.82883073,"PRT","LIS",411302.4288,17515.3197462341,54503.152598347,198894.112985693,14776.6346645034,7505.51905154491,96462.827334749,14197.2532880205,7447.60913090838
"PRTr106",0.797461779,"PRT","LIS",223041.9044,9498.24265267011,29556.0786908223,107856.697719257,8013.10302448154,4070.10789518357,52310.0550981983,7698.91493188592,4038.70438750162
"PRTr107",0.806370562,"PRT","LIS",254202.1465,10825.2020031021,33685.2335687371,122924.901257419,9132.57979225203,4638.72547280071,59618.071883246,8774.49780870102,4602.93471374198
"PRYr101",0.69869243,"PRY","LIS",1253497.646,43067.6846058841,140287.795179021,593363.904407324,49468.8903682165,25371.7905668197,308266.391753724,66684.0190328472,26987.1700861646
"PRYr102",0.703381516,"PRY","LIS",1484480.685,51003.8021603965,166138.742221852,702703.557585188,58584.56335705,30047.0712174829,365070.892516894,78971.9378957925,31960.1180453442
"PRYr103",0.707259688,"PRY","LIS",741381.6351,25472.3976027965,82973.2670869302,350945.295400117,29258.3930610517,15006.1546871414,182324.268652638,39440.2871224951,15961.5714868303
"PRYr104",0.712799763,"PRY","LIS",615940.4512,21162.4881569882,68934.2561880002,291565.630117219,24307.8961903074,12467.1252310264,151475.147187141,32767.0218623779,13260.8862669403
"PRYr105",0.761321781,"PRY","LIS",2074791.692,73707.5833166138,237496.426400149,982424.163240234,82203.5323443904,41769.9161326963,503952.939353515,108017.783945925,45219.3472664773
"PSEr101",0.703203557,"PSE","LIS",788009.6765,33557.4032161513,104421.974294098,381058.983991125,28310.3874093485,14379.7391545394,184812.041066972,27200.3571759157,14268.7901918501
"PSEr102",0.708005416,"PSE","LIS",613639.5331,26131.8481938813,81315.5643415634,296738.56044314,22045.8877978673,11197.8021134,143916.982206747,21181.4841560288,11111.4038473724
"PSEr103",0.705126436,"PSE","LIS",529389.683,22544.0671360862,70151.3160540314,255997.738042198,19019.0900736258,9660.39603276912,124157.850788812,18273.3650261778,9585.85984629977
"PSEr104",0.684840587,"PSE","LIS",935572.6913,39841.3762879395,123976.075972956,452416.245419825,33611.8021519115,17072.4949987392,219420.019578494,32293.9072022838,16940.7696878507
"PSEr105",0.664820477,"PSE","LIS",871575.5287,37116.0562137033,115495.583579012,421469.044533935,31312.6115196946,15904.6635212045,204410.754343157,30084.8662058626,15781.9487834311
"PSEr106",0.688838205,"PSE","LIS",729626.8464,31071.1695708139,96685.4571348203,352826.71402809,26212.8997927923,13314.3590037897,171119.506170737,25185.1105628104,13211.630136147
"QATt",0.849180294,"QAT","LIS",2398218.706,102128.177505646,317796.518923275,1159710.10350515,86159.4758084249,43763.1166929165,562454.633741864,82781.2238028556,43425.4560198718
"ROUr101",0.772138027,"ROU","LIS",3237383.257,137864.011775706,428997.208186689,1565506.12446991,116307.676074849,59076.3389933233,759264.036070769,111747.334495745,58620.5269330107
"ROUr102",0.791895293,"ROU","LIS",2479274.668,105579.946793541,328537.53370109,1198906.45279787,89071.5284830184,45242.2401418279,581464.702050165,85579.0969551626,44893.1670773218
"ROUr103",0.781465821,"ROU","LIS",3117623.169,132764.026734827,413127.371554557,1507593.56474264,112005.121691866,56890.9358467356,731176.682626144,107613.480221915,56451.9855813113
"ROUr104",0.795778101,"ROU","LIS",2042188.906,86966.6434384108,270617.739610998,987544.25592172,73368.5902801646,37266.2222918453,478954.9052729,70491.8598342777,36978.6893496832
"ROUr105",0.82019389,"ROU","LIS",1802556.897,76761.9109467669,238863.246956819,871665.057220926,64759.4637519189,32893.3752504191,422753.970171479,62220.2910579491,32639.5816437228
"ROUr106",0.812200206,"ROU","LIS",2593573.832,110447.378308663,343683.723806339,1254178.26557348,93177.8912725934,47327.9913869168,608271.30407682,89524.4521689682,46962.825406219
"ROUr107",0.812039633,"ROU","LIS",2350973.75,100116.250386346,311535.921207179,1136863.79150042,84462.1324287873,42900.9824274274,551374.266318889,81150.4320546271,42569.9736763283
"ROUr108",0.916714399,"ROU","LIS",2281424.916,97154.5123070404,302319.75702454,1103231.96081082,81963.4899715605,41631.8430738799,535062.966662701,78749.7595979501,41310.6265515043
"RUSr101",0.846717432,"RUS","LIS",39279384.33,2876221.01860224,5966564.28215526,18373550.3137254,2347451.95854772,641615.059626834,6255743.74747002,1389765.92163936,1428472.0282332
"RUSr102",0.834825468,"RUS","LIS",13778824.37,812657.621500697,1998068.04173713,6589557.00087368,747754.796388935,236193.518322139,2405990.92250463,541454.557793139,447147.910879635
"RUSr103",0.800271475,"RUS","LIS",14001369.46,473727.123314002,1642148.20483597,6910994.10839452,548600.601033176,258457.802429498,3291767.98611008,587957.210893739,287716.42298901
"RUSr104",0.794239074,"RUS","LIS",9752831.844,312267.326271799,1132626.11111266,4773966.31504843,366457.116436781,184376.433912195,2366895.17244542,419870.20174878,196373.167023934
"RUSr105",0.806366856,"RUS","LIS",29849069.38,1059175.08886487,3696950.62587759,14820207.432967,1259297.06203314,541013.315105254,6574558.44754458,1260897.62032613,636969.787281479
"RUSr106",0.840624561,"RUS","LIS",12245169.99,818856.090379456,1848728.61313451,5761164.03928572,682832.909763574,207369.99041377,2055438.53619335,452729.845334286,418049.965495339
"RUSr107",0.795185299,"RUS","LIS",19196713.94,634217.548729225,2239826.67477013,9474875.38886845,739828.822109226,352828.678003204,4543001.02863645,820725.971612933,391409.82727038
"RUSr108",0.809802856,"RUS","LIS",6126458.064,225157.121231179,774757.837658322,3046028.19399533,254477.418674224,109358.733819895,1338518.29346658,247043.069976218,131117.395178258
"RWAr101",0.63276221,"RWA","DHS",1305419.477,18571.6597101433,38718.6923351625,524307.429548788,69726.8466237544,27618.1417225813,468435.213592309,122241.829023773,35799.6644434889
"RWAr102",0.52274181,"RWA","DHS",2826417.83,32183.3741404832,52056.989793947,1148699.26735442,185094.868439224,56917.2881234525,993511.279255346,274673.310108858,83281.4527842717
"RWAr103",0.529885629,"RWA","DHS",2648749.666,30809.9177336648,49471.9040417072,1042507.09576357,170621.78658542,53379.2099996771,958385.686054574,265250.721260126,78323.3445612595
"RWAr104",0.530244577,"RWA","DHS",1814772.622,21114.8341200053,33920.2643717061,714018.245528713,116818.095211443,36576.4787549443,656938.578938549,181760.96575064,53625.1593239996
"RWAr105",0.512350386,"RWA","DHS",3027081.806,38109.7667358471,53710.2666247924,1246065.95143893,207134.588007743,64671.6691458238,1024054.21138005,294293.251292283,99042.1013745342
"SAUr101",0.87921876,"SAU","LIS",9923868.794,422608.092915264,1315047.26783018,4798899.64892186,356529.340357262,181092.502944148,2327446.60604427,342550.077510024,179695.257476999
"SAUr102",0.853475128,"SAU","LIS",11489144.57,489265.383969109,1522467.54669099,5555822.32976724,412764.136632671,209655.930570787,2694550.99526969,396579.947263798,208038.29983573
"SAUr103",0.837078833,"SAU","LIS",4705252.735,200373.254251902,623509.830899142,2275325.90029123,169043.010205658,85862.2793643866,1103523.70995447,162414.953536366,85199.7964968439
"SAUr104",0.843386735,"SAU","LIS",4972446.117,211751.688202467,658916.579444009,2404532.9921715,178642.318923834,90738.0711872033,1166188.61846972,171637.880160467,90037.9684408008
"SAUr105",0.871227629,"SAU","LIS",1576913.972,67152.9037950675,208962.497744388,762550.580191676,56652.9153002533,28775.8034739166,369833.89727746,54431.5946278763,28553.7795893614
"SDNr101",0.624536029,"SDN","DHS",832792.1999,8636.0949987172,24948.523289682,353738.438839667,43708.3060999003,15803.1379271074,295848.629041878,71288.3817261976,18820.68797685
"SDNr102",0.600710295,"SDN","DHS",1365259.65,14157.8079582532,40900.0134470256,579910.351297457,71654.3535052419,25907.2870253289,485007.179206524,116868.47102586,30854.1865343106
"SDNr103",0.522307444,"SDN","DHS",1887642.66,19574.9447909679,56549.3971620558,801798.77731292,99071.1286686127,35820.0729025247,670583.241712665,161585.315670456,42659.7817797972
"SDNr104",0.457042628,"SDN","DHS",1986100.511,20595.9574213788,59498.9660809535,843619.926104216,104238.595282689,37688.4177303778,705560.298702701,170013.469616749,44884.8800609346
"SDNr105",0.455812134,"SDN","DHS",1708235.149,17714.4803093536,51174.7641298722,725593.293081835,89655.0961837374,32415.6202169298,606848.895767135,146227.737717336,38605.2615938015
"SDNr106",0.626790429,"SDN","DHS",6680336.199,69275.4063316886,200127.382633591,2837552.63106707,350611.088181659,126766.646427431,2373183.01762468,571847.763548737,150972.263185141
"SDNr107",0.548392756,"SDN","DHS",3850575.084,39930.6480405442,115354.301077002,1635577.78160343,202093.768952604,73068.8509792023,1367913.09976367,329615.558943202,87021.0746403475
"SDNr108",0.495705685,"SDN","DHS",2212019.78,22938.7510610875,66266.9835346608,939581.83536496,116095.753124109,41975.481620778,785817.90199896,189352.530536999,49990.542758445
"SDNr109",0.496883549,"SDN","DHS",1641654.126,17024.0319120117,49180.1510641328,697312.207914135,86160.654552226,31152.1728768571,583196.051303509,140528.292664999,37100.5637121295
"SDNr110",0.42466785,"SDN","DHS",1009646.168,10470.0791181591,30246.6580975552,428859.27520894,52990.3183157027,19159.1343583614,358675.831325093,86427.3722081203,22817.4993680681
"SDNr111",0.465885977,"SDN","DHS",4180952.562,43356.678310505,125251.644262083,1775909.56342072,219433.316487596,79338.1230178583,1485279.38146558,357896.414321327,94487.4407143373
"SDNr112",0.436155601,"SDN","DHS",908291.8514,9419.03000075292,27210.3177853999,385807.818041053,47670.8334609803,17235.8259448942,322669.807712976,77751.2760436194,20526.9424103246
"SDNr113",0.468084898,"SDN","DHS",2879496.16,29860.5130898049,86263.0281827041,1223100.40416508,151127.615736411,54641.5720302379,1022938.24482223,246489.606240127,65075.1757334007
"SDNr114",0.446488622,"SDN","DHS",1396813.467,14485.0225517819,41845.292639599,593313.212138796,73310.4255628595,26506.0550280042,496216.642385465,119569.529647067,31567.2870464275
"SDNr115",0.442601717,"SDN","DHS",5654255.956,58634.9050686858,169388.3977552,2401712.78611339,296758.243078775,107295.65761851,2008668.99694226,484013.607496991,127783.361926181
"SENr101",0.638614316,"SEN","DHS",3223484.422,45330.8382302161,98576.541132111,1309282.28397514,171386.731462013,67637.3224499148,1146603.12577194,298712.951392154,85954.6275865099
"SENr102",0.575917469,"SEN","DHS",582947.5182,7324.51494064319,13304.7751719984,229498.145718492,34375.9868403386,11953.9563583442,214597.229359244,55337.219420198,16555.6903907416
"SENr103",0.406556925,"SEN","DHS",1602137.258,22367.5201959415,28390.6707460995,743830.841513742,107676.522007713,36681.6433486087,468198.878075786,135812.687163202,59178.4949489065
"SENr104",0.473255034,"SEN","DHS",1550559.753,19697.6127761005,25218.714310891,684817.736673792,102641.882798816,33464.3571721741,490866.791073732,139362.595056683,54490.0631378114
"SENr105",0.408229846,"SEN","DHS",901499.938,12585.8867392091,15975.0282253202,418543.076854859,60588.0535074663,20640.2410526233,263448.875837198,76419.8750424667,33298.9007408581
"SENr106",0.436637538,"SEN","DHS",1632089.502,22564.0108193181,29237.8338550287,756167.478064107,107867.557317686,37226.039777476,481181.671016228,137957.744539191,59887.1666109647
"SENr107",0.529677209,"SEN","DHS",1871123.78,21629.4970713352,35006.5176079522,740615.451539825,121483.157888029,37700.4409143222,673387.83525784,186212.53792268,55088.3417980158
"SENr108",0.426751343,"SEN","DHS",919366.0711,12683.7793178422,16439.2650506048,426700.88343402,60964.0381173235,20910.2275639258,270432.920269408,77542.1727429798,33692.784603896
"SENr109",0.513010618,"SEN","DHS",755177.3188,9563.89832920738,13447.7916099808,312909.513836052,52304.8516236527,16178.7869099721,252971.955884132,72969.2409708851,24831.2796361175
"SENr110",0.431633269,"SEN","DHS",1196754.053,16531.7066618999,21437.299673235,554773.996166219,79062.0722853122,27274.1498831874,352694.785163791,101094.026726766,43886.0164395895
"SGPt",0.934760345,"SGP","LIS",5617668.632,239228.498127141,744417.317422958,2716544.18105199,201822.87102824,102512.205108433,1317512.76269743,193909.539239443,101721.257324364
"SLBt",0.55670882,"SLB","DHS",507044.341,5258.07410055446,15189.8727580049,215373.143059415,26611.7397176767,9621.71794709947,180127.015078077,43403.8293558185,11458.9489833532
"SLEr101",0.42773396,"SLE","DHS",591087.9082,8109.79020498526,10502.1615856367,272497.887412678,39063.4381228623,13222.3290458645,175958.356356327,50295.6071814888,21438.3382901576
"SLEr102",0.409364293,"SLE","DHS",396138.4856,5422.88938831308,7030.71287338038,182768.05027743,26207.4447558712,8857.65497926452,117792.301133864,33711.0347241096,14348.3974677674
"SLEr103",0.37330987,"SLE","DHS",389984.7085,5338.64800872814,6921.49490681156,179928.85670424,25800.3276005059,8720.05654752281,115962.467397372,33187.3537361633,14125.5035986572
"SLEr104",0.4152595,"SLE","DHS",652811.4959,8936.58319595721,11586.1759333056,301190.337827493,43188.2329960543,14596.8624795989,194114.359255532,55553.6808630209,23645.2633490378
"SLEr105",0.378895256,"SLE","DHS",501129.2197,6860.14721232818,8894.10088705568,231208.059178835,33153.3461611249,11205.2473806162,149011.434383796,42645.6533274853,18151.2311687591
"SLEr106",0.397579398,"SLE","DHS",510814.6592,6992.73485274929,9065.99921719105,235676.670429302,33794.108495156,11421.8137697253,151891.412592603,43469.8756617739,18502.0441815002
"SLEr107",0.430751324,"SLE","DHS",705883.4066,9700.43307696759,12544.6538360891,325026.907745259,46488.1208513332,15819.6103236608,210579.217321858,60128.1191720447,25596.3442727879
"SLEr108",0.407057658,"SLE","DHS",426816.0052,5842.84554391516,7575.18113338399,196921.864280498,28236.9860132586,9543.60419680862,126914.302045464,36321.6645065675,15459.5574801033
"SLEr109",0.476220448,"SLE","DHS",723079.5614,9310.77544321603,11703.7229743747,316906.977423805,48171.192657715,15405.5422191974,230475.358811837,65867.4070314608,25238.5848383938
"SLEr110",0.3952698,"SLE","DHS",197199.1123,2699.53314901154,3499.91325727124,90982.5694338216,13046.1569107112,4409.37137507611,58637.4161151997,16781.4700261703,7142.68203273837
"SLEr111",0.384352333,"SLE","DHS",360836.4125,4939.6259727187,6404.16748881554,166480.586913536,23871.955617181,8068.30076365742,107295.183140022,30706.8595294055,13069.7330746631
"SLEr112",0.370847926,"SLE","DHS",354277.0825,4849.83282627001,6287.75172122885,163454.281722788,23438.0081850093,7921.6341706675,105344.757713858,30148.6663483971,12832.1498117805
"SLEr113",0.462733683,"SLE","DHS",560654.6034,7232.07904951524,9098.68801727094,246787.17177336,37382.2601520729,11920.5175994566,177903.404541798,50846.8238879524,19483.6583785738
"SLEr114",0.532780968,"SLE","DHS",865237.3423,9821.51420688295,16741.8274205789,341545.391959481,53834.158814441,17359.8644866178,316112.236202051,84956.8178545918,24865.5313553555
"SLVr101",0.638142801,"SLV","DHS",1433189.759,14862.2464420282,42935.0420011603,608764.47686534,75219.6006316297,27196.334739824,509139.28517573,122683.400058187,32389.373086101
"SLVr102",0.702600457,"SLV","DHS",2859149.477,29649.5170126108,85653.4887384655,1214457.90741637,150059.739441714,54255.4715866377,1015710.10523132,244747.896717944,64615.3508549341
"SLVr103",0.634706444,"SLV","DHS",679296.2339,7044.33447976056,20350.1400638508,288539.192992328,35652.21639609,12890.3849951709,241319.334567204,58148.8746331276,15351.7557724681
"SLVr104",0.625385853,"SLV","DHS",1232330.052,12779.3216604623,36917.7509186431,523446.916027829,64677.6700542942,23384.8032988468,437784.067207984,105489.478852215,27850.0439797255
"SOMr101",0.448752625,"SOM","DHS",1290555.244,13383.11969014,38662.042662529,548178.762125442,67733.5638474482,24489.6896559943,458468.510735395,110473.651030912,29165.9042521389
"SOMr102",0.389225801,"SOM","DHS",534711.841,5544.98740066185,16018.7269045737,227125.244313212,28063.8421258936,10146.7388570585,189955.867875929,45772.2128513009,12084.2206713709
"SOMr103",0.436929274,"SOM","DHS",478741.853,4964.57594447494,14341.9958433211,203351.323064463,25126.3105685549,9084.64744908326,170072.583403189,40981.0898433839,10819.3268835298
"SOMr104",0.329078707,"SOM","DHS",263900.8096,2736.66403481883,7905.85634118825,112095.022512984,13850.582855355,5007.80494063812,93750.5091096876,22590.3432511453,5964.02655418256
